t,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
6.799999999999984,2026-09-14 05:00,0.08512308311611468,6.607010626200623,16.199446699959708,1015.5897740811648,1.2153520828098219,0.8833864718330702,-2.8295042243122936,4.150129425989343,0.0
6.849999999999984,2026-09-14 05:00,0.06985354435972667,6.411377926430358,16.199545951961625,1015.591608419568,1.2153535891207778,0.8834150033419037,-2.706580908378379,3.9536917190090453,0.0
6.8999999999999835,2026-09-14 05:00,0.054623392291516554,6.169916196565137,16.199644947950105,1015.5934380291062,1.2153550909298318,0.8834435348507378,-2.552556959048033,3.712109356805381,0.0
6.949999999999983,2026-09-14 05:00,0.039416995151872095,5.852358320904423,16.19974378953151,1015.5952647876146,1.2153565900232652,0.8834720663595713,-2.3468549820205586,3.3964951343289824,0.0
6.999999999999983,2026-09-14 05:00,0.024180406671725104,5.381921612859869,16.199842827356633,1015.5970951757116,1.215358092565677,0.8835005978684048,-2.0368566340623806,2.93253964927098,0.0
7.049999999999983,2026-09-14 05:00,0.008741641002074158,4.42880719116295,16.199943179333502,1015.5989498543073,1.2153596182104018,0.8835291293772384,-1.3877308228625949,1.9868748797146751,0.0
7.099999999999983,2026-09-14 05:00,-0.0076801771361997085,2.7965433117075076,16.19999999999999,1015.6,1.2153603785537646,0.8835576608860719,-0.0,0.0,0.0
7.149999999999983,2026-09-14 05:00,-0.02514548366894223,2.8416957557488747,16.19999999999999,1015.6,1.2153601399635838,0.8835861923949054,-0.0,0.0,0.0
7.199999999999982,2026-09-14 05:00,-0.0415492304914596,2.8770377685376824,16.19999999999999,1015.6,1.2153599013734029,0.883614723903739,-0.0,0.0,0.0
7.249999999999982,2026-09-14 05:00,-0.05546082964190149,2.90678656311962,16.19999999999999,1015.6,1.2153596627832222,0.8836432554125725,-0.0,0.0,0.0
7.299999999999982,2026-09-14 05:00,-0.0665388085825776,2.935128778627703,16.19999999999999,1015.6,1.2153594241930412,0.883671786921406,-0.0,0.0,0.0
7.349999999999982,2026-09-14 05:00,-0.07537337082893752,2.9646193857235255,16.19999999999999,1015.6,1.2153591856028605,0.8837003184302396,-0.0,0.0,0.0
7.399999999999982,2026-09-14 05:00,-0.08308681283279953,2.996457499581577,16.19999999999999,1015.6,1.2153589470126798,0.8837288499390731,-0.0,0.0,0.0
7.4499999999999815,2026-09-14 05:00,-0.09083664234055736,3.031180232876973,16.19999999999999,1015.6,1.215358708422499,0.8837573814479066,-0.0,0.0,0.0
7.499999999999981,2026-09-14 05:00,-0.099371526600104,3.0688459097245815,16.19999999999999,1015.6,1.2153584698323183,0.8837859129567401,-0.0,0.0,0.0
