hour,stamp,obs_pres_hPa,obs_atmp_C,obs_rh,obs_wspd_m_s,err_T_K,err_p_Pa,err_rho,err_u,err_v
0.0,2026-08-05 00:00,1011.2,16.0,0.9023839445818631,4.0,0.0,0.0,0.0,0.0,0.0
1.0,2026-08-05 01:00,1010.9,16.0,0.9023839445818631,4.0,0.0,0.0,0.0,0.0,0.0
2.0,2026-08-05 02:00,1010.8,15.9,0.9081618496369518,4.0,0.0,0.0,0.0,0.0,0.0
3.0,2026-08-05 03:00,1010.9,15.8,0.9139812562566745,4.0,0.0,0.0,0.0,0.0,0.0
4.0,2026-08-05 04:00,1011.4,15.8,0.9139812562566745,5.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-08-05 05:00,1011.9,15.7,0.9139175479782663,4.0,0.0,0.0,0.0,0.0,0.0
6.0,2026-08-05 06:00,1012.3,15.7,0.9139175479782663,5.0,0.0,0.0,0.0,0.0,0.0
7.0,2026-08-05 07:00,1012.2,15.6,0.9138537700596067,4.0,0.0,0.0,0.0,0.0,0.0
8.0,2026-08-05 08:00,1012.2,15.5,0.9197232843946157,4.0,0.0,0.0,0.0,0.0,0.0
9.0,2026-08-05 09:00,1012.1,15.4,0.9196635817576888,5.0,0.0,0.0,0.0,0.0,0.0
10.0,2026-08-05 10:00,1012.0,15.5,0.9078902673517467,6.0,0.0,0.0,0.0,0.0,0.0
11.0,2026-08-05 11:00,1012.1,15.6,0.8962675939685737,6.0,0.0,0.0,0.0,0.0,0.0
12.0,2026-08-05 12:00,1012.0,15.6,0.8962675939685737,5.0,0.0,0.0,0.0,0.0,0.0
13.0,2026-08-05 13:00,1012.1,15.5,0.8961914238891036,5.0,0.0,0.0,0.0,0.0,0.0
14.0,2026-08-05 14:00,1012.3,15.4,0.9019519636075642,5.0,0.0,0.0,0.0,0.0,0.0
15.0,2026-08-05 15:00,1012.9,15.4,0.9019519636075642,4.0,0.0,0.0,0.0,0.0,0.0
16.0,2026-08-05 16:00,1013.5,15.4,0.9019519636075642,4.0,0.0,0.0,0.0,0.0,0.0
17.0,2026-08-05 17:00,1014.1,15.5,0.9078902673517467,4.0,0.0,0.0,0.0,0.0,0.0
18.0,2026-08-05 18:00,1014.2,15.5,0.9020241555358138,4.0,0.0,0.0,0.0,0.0,0.0
19.0,2026-08-05 19:00,1014.4,15.4,0.9137260049025345,5.0,0.0,0.0,0.0,0.0,0.0
20.0,2026-08-05 20:00,1014.4,15.5,0.9197232843946157,5.0,0.0,0.0,0.0,0.0,0.0
21.0,2026-08-05 21:00,1014.3,15.8,0.9139812562566745,4.0,0.0,0.0,0.0,0.0,0.0
22.0,2026-08-05 22:00,1014.0,16.1,0.9082971985117843,3.0,0.0,0.0,0.0,0.0,0.0
23.0,2026-08-05 23:00,1013.4,16.3,0.8795935710186665,3.0,0.0,0.0,0.0,0.0,0.0
24.0,2026-08-06 00:00,1013.2,16.2,0.9025273159768378,3.0,0.0,0.0,0.0,0.0,0.0
25.0,2026-08-06 01:00,1013.2,16.2,0.8909513381609734,4.0,0.0,0.0,0.0,0.0,0.0
26.0,2026-08-06 02:00,1013.3,16.1,0.8908716767532859,4.0,0.0,0.0,0.0,0.0,0.0
27.0,2026-08-06 03:00,1013.3,16.0,0.8907919299106308,4.0,0.0,0.0,0.0,0.0,0.0
28.0,2026-08-06 04:00,1013.5,15.9,0.8964956120580871,4.0,0.0,0.0,0.0,0.0,0.0
29.0,2026-08-06 05:00,1014.0,15.8,0.8964196879378954,3.0,0.0,0.0,0.0,0.0,0.0
30.0,2026-08-06 06:00,1014.5,15.8,0.8964196879378954,3.0,0.0,0.0,0.0,0.0,0.0
31.0,2026-08-06 07:00,1014.3,15.8,0.8906321794432869,2.0,0.0,0.0,0.0,0.0,0.0
32.0,2026-08-06 08:00,1014.3,15.7,0.8905521755795275,2.0,0.0,0.0,0.0,0.0,0.0
33.0,2026-08-06 09:00,1014.1,15.6,0.8962675939685737,2.0,0.0,0.0,0.0,0.0,0.0
34.0,2026-08-06 10:00,1013.7,15.5,0.8903919099926343,2.0,0.0,0.0,0.0,0.0,0.0
35.0,2026-08-06 11:00,1013.7,15.4,0.8961151715925393,2.0,0.0,0.0,0.0,0.0,0.0
36.0,2026-08-06 12:00,1013.8,15.3,0.8902312997919388,2.0,0.0,0.0,0.0,0.0,0.0
37.0,2026-08-06 13:00,1014.0,15.3,0.8902312997919388,2.0,0.0,0.0,0.0,0.0,0.0
38.0,2026-08-06 14:00,1014.4,15.3,0.8902312997919388,2.0,0.0,0.0,0.0,0.0,0.0
39.0,2026-08-06 15:00,1015.0,15.4,0.8788037582206677,2.0,0.0,0.0,0.0,0.0,0.0
40.0,2026-08-06 16:00,1015.1,15.5,0.8731910602520148,2.0,0.0,0.0,0.0,0.0,0.0
41.0,2026-08-06 17:00,1015.4,15.9,0.8566954162419518,1.0,0.0,0.0,0.0,0.0,0.0
42.0,2026-08-06 18:00,1015.6,16.1,0.8458333275142259,1.0,0.0,0.0,0.0,0.0,0.0
43.0,2026-08-06 19:00,1015.9,16.5,0.8245691978497086,1.0,0.0,0.0,0.0,0.0,0.0
44.0,2026-08-06 20:00,1015.9,16.8,0.8142919700836869,2.0,0.0,0.0,0.0,0.0,0.0
45.0,2026-08-06 21:00,1016.0,16.7,0.8248154384116951,2.0,0.0,0.0,0.0,0.0,0.0
46.0,2026-08-06 22:00,1015.9,16.6,0.8354747616503428,3.0,0.0,0.0,0.0,0.0,0.0
47.0,2026-08-06 23:00,1015.5,16.8,0.8303073633649752,2.0,0.0,0.0,0.0,0.0,0.0
48.0,2026-08-07 00:00,1015.4,16.8,0.8411376751740729,2.0,0.0,0.0,0.0,0.0,0.0
49.0,2026-08-07 01:00,1015.0,16.6,0.8463810124724284,2.0,0.0,0.0,0.0,0.0,0.0
50.0,2026-08-07 02:00,1014.8,16.1,0.8624821592448819,3.0,0.0,0.0,0.0,0.0,0.0
51.0,2026-08-07 03:00,1014.8,15.9,0.8735580502449808,3.0,0.0,0.0,0.0,0.0,0.0
52.0,2026-08-07 04:00,1015.0,15.6,0.8732829535308032,4.0,0.0,0.0,0.0,0.0,0.0
53.0,2026-08-07 05:00,1015.4,15.1,0.8958859202426598,5.0,0.0,0.0,0.0,0.0,0.0
54.0,2026-08-07 06:00,1015.8,14.7,0.919243820759249,5.0,0.0,0.0,0.0,0.0,0.0
55.0,2026-08-07 07:00,1015.8,14.3,0.9618678089217948,5.0,0.0,0.0,0.0,0.0,0.0
56.0,2026-08-07 08:00,1016.2,14.4,0.9618968805991968,4.0,0.0,0.0,0.0,0.0,0.0
57.0,2026-08-07 09:00,1016.3,14.6,0.9495594180605547,3.0,0.0,0.0,0.0,0.0,0.0
58.0,2026-08-07 10:00,1016.1,14.7,0.9557730904272964,4.0,0.0,0.0,0.0,0.0,0.0
59.0,2026-08-07 11:00,1016.0,14.7,0.9495975954134986,5.0,0.0,0.0,0.0,0.0,0.0
60.0,2026-08-07 12:00,1016.0,14.7,0.9434572410644311,5.0,0.0,0.0,0.0,0.0,0.0
61.0,2026-08-07 13:00,1016.1,14.6,0.943414544438949,5.0,0.0,0.0,0.0,0.0,0.0
62.0,2026-08-07 14:00,1016.4,14.4,0.9494829342963098,4.0,0.0,0.0,0.0,0.0,0.0
63.0,2026-08-07 15:00,1017.0,14.4,0.9494829342963098,4.0,0.0,0.0,0.0,0.0,0.0
64.0,2026-08-07 16:00,1017.1,14.4,0.9494829342963098,4.0,0.0,0.0,0.0,0.0,0.0
65.0,2026-08-07 17:00,1017.5,14.4,0.9556721676893177,4.0,0.0,0.0,0.0,0.0,0.0
66.0,2026-08-07 18:00,1017.5,14.6,0.9495594180605547,4.0,0.0,0.0,0.0,0.0,0.0
67.0,2026-08-07 19:00,1017.9,14.8,0.9434998898789043,4.0,0.0,0.0,0.0,0.0,0.0
68.0,2026-08-07 20:00,1017.9,14.9,0.9435424909529484,4.0,0.0,0.0,0.0,0.0,0.0
69.0,2026-08-07 21:00,1017.6,14.9,0.9435424909529484,4.0,0.0,0.0,0.0,0.0,0.0
70.0,2026-08-07 22:00,1017.1,14.9,0.9435424909529484,5.0,0.0,0.0,0.0,0.0,0.0
71.0,2026-08-07 23:00,1016.6,15.1,0.9497498761193929,5.0,0.0,0.0,0.0,0.0,0.0
72.0,2026-08-08 00:00,1016.2,15.2,0.9436700084363895,6.0,0.0,0.0,0.0,0.0,0.0
73.0,2026-08-08 01:00,1016.2,15.2,0.9436700084363895,6.0,0.0,0.0,0.0,0.0,0.0
74.0,2026-08-08 02:00,1016.1,15.0,0.9497118701215551,6.0,0.0,0.0,0.0,0.0,0.0
75.0,2026-08-08 03:00,1016.0,14.9,0.949673821380317,5.0,0.0,0.0,0.0,0.0,0.0
76.0,2026-08-08 04:00,1015.9,14.8,0.9558066553612986,5.0,0.0,0.0,0.0,0.0,0.0
77.0,2026-08-08 05:00,1016.2,14.5,0.961925919266648,5.0,0.0,0.0,0.0,0.0,0.0
78.0,2026-08-08 06:00,1016.5,14.4,0.9618968805991968,5.0,0.0,0.0,0.0,0.0,0.0
79.0,2026-08-08 07:00,1016.5,14.5,0.961925919266648,5.0,0.0,0.0,0.0,0.0,0.0
80.0,2026-08-08 08:00,1016.7,14.8,0.9496357298321729,5.0,0.0,0.0,0.0,0.0,0.0
81.0,2026-08-08 09:00,1016.4,14.7,0.9495975954134986,5.0,0.0,0.0,0.0,0.0,0.0
82.0,2026-08-08 10:00,1016.3,14.5,0.9557058466481219,5.0,0.0,0.0,0.0,0.0,0.0
83.0,2026-08-08 11:00,1015.9,14.3,0.9618678089217948,4.0,0.0,0.0,0.0,0.0,0.0
84.0,2026-08-08 12:00,1015.6,14.1,0.9743945387941282,4.0,0.0,0.0,0.0,0.0,0.0
85.0,2026-08-08 13:00,1015.6,14.1,0.9743945387941282,4.0,0.0,0.0,0.0,0.0,0.0
86.0,2026-08-08 14:00,1015.8,14.0,0.9807263520842073,4.0,0.0,0.0,0.0,0.0,0.0
87.0,2026-08-08 15:00,1016.2,14.1,0.9807411987367449,4.0,0.0,0.0,0.0,0.0,0.0
88.0,2026-08-08 16:00,1016.3,14.2,0.9744141951119554,3.0,0.0,0.0,0.0,0.0,0.0
89.0,2026-08-08 17:00,1016.4,14.3,0.9744338289045583,4.0,0.0,0.0,0.0,0.0,0.0
90.0,2026-08-08 18:00,1016.5,14.5,0.9681815887699888,4.0,0.0,0.0,0.0,0.0,0.0
91.0,2026-08-08 19:00,1016.5,14.4,0.9744534402061846,4.0,0.0,0.0,0.0,0.0,0.0
92.0,2026-08-08 20:00,1016.3,14.5,0.9681815887699888,4.0,0.0,0.0,0.0,0.0,0.0
93.0,2026-08-08 21:00,1016.0,14.6,0.9557394875418255,5.0,0.0,0.0,0.0,0.0,0.0
94.0,2026-08-08 22:00,1015.6,14.7,0.9557730904272964,5.0,0.0,0.0,0.0,0.0,0.0
95.0,2026-08-08 23:00,1015.1,14.8,0.9558066553612986,5.0,0.0,0.0,0.0,0.0,0.0
96.0,2026-08-09 00:00,1014.5,14.9,0.949673821380317,5.0,0.0,0.0,0.0,0.0,0.0
97.0,2026-08-09 01:00,1014.1,15.0,0.9497118701215551,4.0,0.0,0.0,0.0,0.0,0.0
98.0,2026-08-09 02:00,1013.7,15.1,0.955907123020548,4.0,0.0,0.0,0.0,0.0,0.0
99.0,2026-08-09 03:00,1013.4,14.9,0.9620417448277115,4.0,0.0,0.0,0.0,0.0,0.0
100.0,2026-08-09 04:00,1013.4,14.8,0.9620128377049109,3.0,0.0,0.0,0.0,0.0,0.0
101.0,2026-08-09 05:00,1013.3,14.9,0.9620417448277115,3.0,0.0,0.0,0.0,0.0,0.0
102.0,2026-08-09 06:00,1013.0,15.0,0.9558736716014231,1.0,0.0,0.0,0.0,0.0,0.0
103.0,2026-08-09 07:00,1012.5,15.4,0.9437547826780753,2.0,0.0,0.0,0.0,0.0,0.0
104.0,2026-08-09 08:00,1012.1,15.7,0.9317938488343087,1.0,0.0,0.0,0.0,0.0,0.0
105.0,2026-08-09 09:00,1011.8,15.8,0.9439237638824047,2.0,0.0,0.0,0.0,0.0,0.0
106.0,2026-08-09 10:00,1011.5,15.7,0.956107041265332,3.0,0.0,0.0,0.0,0.0,0.0
107.0,2026-08-09 11:00,1011.1,15.4,0.9621857899807701,3.0,0.0,0.0,0.0,0.0,0.0
108.0,2026-08-09 12:00,1010.8,15.1,0.9745900924334778,4.0,0.0,0.0,0.0,0.0,0.0
109.0,2026-08-09 13:00,1010.8,14.7,0.9935736754540467,5.0,0.0,0.0,0.0,0.0,0.0
110.0,2026-08-09 14:00,1011.2,14.4,0.9935587393870452,5.0,0.0,0.0,0.0,0.0,0.0
111.0,2026-08-09 15:00,1011.6,14.2,1.0,4.0,0.0,0.0,0.0,0.0,0.0
112.0,2026-08-09 16:00,1011.9,14.4,0.9935587393870452,3.0,0.0,0.0,0.0,0.0,0.0
113.0,2026-08-09 17:00,1012.0,14.5,0.9935637238502963,4.0,0.0,0.0,0.0,0.0,0.0
114.0,2026-08-09 18:00,1012.3,14.8,0.9871935837930046,2.0,0.0,0.0,0.0,0.0,0.0
115.0,2026-08-09 19:00,1012.8,15.1,0.9683270602002297,2.0,0.0,0.0,0.0,0.0,0.0
116.0,2026-08-09 20:00,1012.8,14.9,0.9745511605438161,3.0,0.0,0.0,0.0,0.0,0.0
117.0,2026-08-09 21:00,1012.7,14.1,0.9807411987367449,6.0,0.0,0.0,0.0,0.0,0.0
118.0,2026-08-09 22:00,1012.5,14.0,0.9680595999254621,7.0,0.0,0.0,0.0,0.0,0.0
119.0,2026-08-09 23:00,1012.3,14.2,0.9556046953484066,6.0,0.0,0.0,0.0,0.0,0.0
120.0,2026-08-10 00:00,1011.7,14.3,0.9494446277569416,5.0,0.0,0.0,0.0,0.0,0.0
121.0,2026-08-10 01:00,1011.5,14.3,0.9494446277569416,5.0,0.0,0.0,0.0,0.0,0.0
122.0,2026-08-10 02:00,1011.2,14.6,0.9373046952675445,6.0,0.0,0.0,0.0,0.0,0.0
123.0,2026-08-10 03:00,1011.2,14.7,0.9434572410644311,6.0,0.0,0.0,0.0,0.0,0.0
124.0,2026-08-10 04:00,1011.6,14.9,0.9374460209784891,5.0,0.0,0.0,0.0,0.0,0.0
125.0,2026-08-10 05:00,1011.9,15.1,0.9314869845449696,5.0,0.0,0.0,0.0,0.0,0.0
126.0,2026-08-10 06:00,1012.3,15.1,0.9436275501614317,2.0,0.0,0.0,0.0,0.0,0.0
127.0,2026-08-10 07:00,1012.3,15.2,0.9436700084363895,2.0,0.0,0.0,0.0,0.0,0.0
128.0,2026-08-10 08:00,1012.1,15.2,0.937586874830723,3.0,0.0,0.0,0.0,0.0,0.0
129.0,2026-08-10 09:00,1012.0,15.1,0.9375399758472163,2.0,0.0,0.0,0.0,0.0,0.0
130.0,2026-08-10 10:00,1011.6,15.0,0.9314356417676332,3.0,0.0,0.0,0.0,0.0,0.0
131.0,2026-08-10 11:00,1011.5,14.9,0.9313842419894375,3.0,0.0,0.0,0.0,0.0,0.0
132.0,2026-08-10 12:00,1011.6,14.9,0.9193640824477936,3.0,0.0,0.0,0.0,0.0,0.0
133.0,2026-08-10 13:00,1011.9,14.8,0.9133410276597735,3.0,0.0,0.0,0.0,0.0,0.0
134.0,2026-08-10 14:00,1012.4,14.6,0.9191835905411645,2.0,0.0,0.0,0.0,0.0,0.0
135.0,2026-08-10 15:00,1012.9,14.5,0.9251333986212783,2.0,0.0,0.0,0.0,0.0,0.0
136.0,2026-08-10 16:00,1013.5,14.6,0.9251893880332224,3.0,0.0,0.0,0.0,0.0,0.0
137.0,2026-08-10 17:00,1013.9,14.9,0.9253569851887313,2.0,0.0,0.0,0.0,0.0,0.0
138.0,2026-08-10 18:00,1014.3,15.2,0.9076858033599216,2.0,0.0,0.0,0.0,0.0,0.0
139.0,2026-08-10 19:00,1014.6,15.3,0.9077540322611792,2.0,0.0,0.0,0.0,0.0,0.0
140.0,2026-08-10 20:00,1014.7,15.4,0.8961151715925393,2.0,0.0,0.0,0.0,0.0,0.0
141.0,2026-08-10 21:00,1014.4,15.6,0.8962675939685737,3.0,0.0,0.0,0.0,0.0,0.0
142.0,2026-08-10 22:00,1014.3,15.4,0.9019519636075642,4.0,0.0,0.0,0.0,0.0,0.0
143.0,2026-08-10 23:00,1014.2,15.2,0.9135979599857126,4.0,0.0,0.0,0.0,0.0,0.0
144.0,2026-08-11 00:00,1013.8,15.0,0.9194241141092921,4.0,0.0,0.0,0.0,0.0,0.0
145.0,2026-08-11 01:00,1013.6,14.9,0.9193640824477936,4.0,0.0,0.0,0.0,0.0,0.0
146.0,2026-08-11 02:00,1013.3,14.9,0.9193640824477936,4.0,0.0,0.0,0.0,0.0,0.0
147.0,2026-08-11 03:00,1013.4,15.0,0.9194241141092921,4.0,0.0,0.0,0.0,0.0,0.0
148.0,2026-08-11 04:00,1013.6,15.1,0.9135338323667065,4.0,0.0,0.0,0.0,0.0,0.0
149.0,2026-08-11 05:00,1014.2,15.1,0.9076175000802935,3.0,0.0,0.0,0.0,0.0,0.0
150.0,2026-08-11 06:00,1014.6,15.1,0.9076175000802935,2.0,0.0,0.0,0.0,0.0,0.0
151.0,2026-08-11 07:00,1014.6,15.1,0.9076175000802935,2.0,0.0,0.0,0.0,0.0,0.0
152.0,2026-08-11 08:00,1014.5,15.0,0.9134696345065839,2.0,0.0,0.0,0.0,0.0,0.0
153.0,2026-08-11 09:00,1014.5,14.9,0.9074806699616581,2.0,0.0,0.0,0.0,0.0,0.0
154.0,2026-08-11 10:00,1014.2,14.9,0.8957326727981552,2.0,0.0,0.0,0.0,0.0,0.0
155.0,2026-08-11 11:00,1014.2,14.9,0.9015898272842117,2.0,0.0,0.0,0.0,0.0,0.0
156.0,2026-08-11 12:00,1014.2,14.7,0.925245315538571,3.0,0.0,0.0,0.0,0.0,0.0
157.0,2026-08-11 13:00,1014.3,14.4,0.9372102149545359,3.0,0.0,0.0,0.0,0.0,0.0
158.0,2026-08-11 14:00,1014.6,14.2,0.949406278027168,2.0,0.0,0.0,0.0,0.0,0.0
159.0,2026-08-11 15:00,1015.1,14.0,0.9680595999254621,2.0,0.0,0.0,0.0,0.0,0.0
160.0,2026-08-11 16:00,1015.5,14.0,0.9617803953324148,3.0,0.0,0.0,0.0,0.0,0.0
161.0,2026-08-11 17:00,1015.7,14.0,0.9680595999254621,2.0,0.0,0.0,0.0,0.0,0.0
162.0,2026-08-11 18:00,1016.0,14.1,0.9618095663382434,2.0,0.0,0.0,0.0,0.0,0.0
163.0,2026-08-11 19:00,1016.2,14.2,0.9556046953484066,3.0,0.0,0.0,0.0,0.0,0.0
164.0,2026-08-11 20:00,1016.3,14.4,0.9556721676893177,3.0,0.0,0.0,0.0,0.0,0.0
165.0,2026-08-11 21:00,1016.3,14.3,0.9556384506084391,4.0,0.0,0.0,0.0,0.0,0.0
166.0,2026-08-11 22:00,1016.1,14.3,0.9494446277569416,4.0,0.0,0.0,0.0,0.0,0.0
167.0,2026-08-11 23:00,1015.6,14.4,0.9372102149545359,4.0,0.0,0.0,0.0,0.0,0.0
168.0,2026-08-12 00:00,1015.1,14.3,0.9371628956139257,4.0,0.0,0.0,0.0,0.0,0.0
169.0,2026-08-12 01:00,1014.7,14.2,0.9310228405058868,3.0,0.0,0.0,0.0,0.0,0.0
170.0,2026-08-12 02:00,1014.5,13.9,0.9431143233963948,3.0,0.0,0.0,0.0,0.0,0.0
171.0,2026-08-12 03:00,1014.2,13.7,0.9492138792665392,3.0,0.0,0.0,0.0,0.0,0.0
172.0,2026-08-12 04:00,1014.2,13.7,0.9554353443557241,2.0,0.0,0.0,0.0,0.0,0.0
173.0,2026-08-12 05:00,1014.3,13.7,0.9492138792665392,2.0,0.0,0.0,0.0,0.0,0.0
174.0,2026-08-12 06:00,1014.3,13.6,0.949175269039261,2.0,0.0,0.0,0.0,0.0,0.0
175.0,2026-08-12 07:00,1014.1,13.6,0.9616633787147925,2.0,0.0,0.0,0.0,0.0,0.0
176.0,2026-08-12 08:00,1013.9,13.7,0.9743156875833469,2.0,0.0,0.0,0.0,0.0,0.0
177.0,2026-08-12 09:00,1013.7,13.9,0.974355158445485,3.0,0.0,0.0,0.0,0.0,0.0
178.0,2026-08-12 10:00,1013.2,14.0,0.9743748599167639,3.0,0.0,0.0,0.0,0.0,0.0
179.0,2026-08-12 11:00,1012.9,14.1,0.9680840534400861,3.0,0.0,0.0,0.0,0.0,0.0
180.0,2026-08-12 12:00,1012.8,14.2,0.9556046953484066,3.0,0.0,0.0,0.0,0.0,0.0
181.0,2026-08-12 13:00,1012.6,14.4,0.9494829342963098,3.0,0.0,0.0,0.0,0.0,0.0
182.0,2026-08-12 14:00,1012.8,14.4,0.9494829342963098,4.0,0.0,0.0,0.0,0.0,0.0
183.0,2026-08-12 15:00,1013.0,13.7,0.9743156875833469,3.0,0.0,0.0,0.0,0.0,0.0
184.0,2026-08-12 16:00,1013.1,13.4,0.98705427283206,3.0,0.0,0.0,0.0,0.0,0.0
185.0,2026-08-12 17:00,1013.1,13.7,0.9806817093152139,3.0,0.0,0.0,0.0,0.0,0.0
186.0,2026-08-12 18:00,1013.0,13.9,0.974355158445485,4.0,0.0,0.0,0.0,0.0,0.0
187.0,2026-08-12 19:00,1013.0,14.0,0.955537070062032,5.0,0.0,0.0,0.0,0.0,0.0
188.0,2026-08-12 20:00,1012.7,14.3,0.9494446277569416,5.0,0.0,0.0,0.0,0.0,0.0
189.0,2026-08-12 21:00,1012.3,14.4,0.9494829342963098,5.0,0.0,0.0,0.0,0.0,0.0
190.0,2026-08-12 22:00,1012.0,14.5,0.9433717999317478,5.0,0.0,0.0,0.0,0.0,0.0
191.0,2026-08-12 23:00,1011.5,14.7,0.9312812710973094,5.0,0.0,0.0,0.0,0.0,0.0
192.0,2026-08-13 00:00,1010.9,14.5,0.9311780712007653,3.0,0.0,0.0,0.0,0.0,0.0
193.0,2026-08-13 01:00,1010.5,14.4,0.9311263851664852,3.0,0.0,0.0,0.0,0.0,0.0
194.0,2026-08-13 02:00,1010.6,14.2,0.949406278027168,2.0,0.0,0.0,0.0,0.0,0.0
195.0,2026-08-13 03:00,1010.6,13.9,0.955503199921,2.0,0.0,0.0,0.0,0.0,0.0
196.0,2026-08-13 04:00,1011.0,13.8,0.9617219536427516,2.0,0.0,0.0,0.0,0.0,0.0
197.0,2026-08-13 05:00,1011.5,13.6,0.9679615058691424,2.0,0.0,0.0,0.0,0.0,0.0
198.0,2026-08-13 06:00,1011.7,13.6,0.9742959181234053,2.0,0.0,0.0,0.0,0.0,0.0
199.0,2026-08-13 07:00,1011.5,13.8,0.9806966073997028,3.0,0.0,0.0,0.0,0.0,0.0
200.0,2026-08-13 08:00,1011.3,13.8,0.9870943065173952,3.0,0.0,0.0,0.0,0.0,0.0
201.0,2026-08-13 09:00,1011.1,14.0,0.987114253910037,4.0,0.0,0.0,0.0,0.0,0.0
202.0,2026-08-13 10:00,1010.9,14.2,0.9871341551924959,5.0,0.0,0.0,0.0,0.0,0.0
203.0,2026-08-13 11:00,1011.2,14.4,0.9935587393870452,5.0,0.0,0.0,0.0,0.0,0.0
204.0,2026-08-13 12:00,1011.3,14.4,0.9935587393870452,5.0,0.0,0.0,0.0,0.0,0.0
205.0,2026-08-13 13:00,1011.3,14.5,0.9935637238502963,4.0,0.0,0.0,0.0,0.0,0.0
206.0,2026-08-13 14:00,1011.7,14.5,0.9935637238502963,4.0,0.0,0.0,0.0,0.0,0.0
207.0,2026-08-13 15:00,1012.1,14.3,0.9807708407933212,4.0,0.0,0.0,0.0,0.0,0.0
208.0,2026-08-13 16:00,1012.4,14.3,0.9494446277569416,6.0,0.0,0.0,0.0,0.0,0.0
209.0,2026-08-13 17:00,1012.9,14.3,0.9310746416295776,6.0,0.0,0.0,0.0,0.0,0.0
210.0,2026-08-13 18:00,1013.3,14.6,0.931229699816422,4.0,0.0,0.0,0.0,0.0,0.0
211.0,2026-08-13 19:00,1013.5,14.7,0.9434572410644311,4.0,0.0,0.0,0.0,0.0,0.0
212.0,2026-08-13 20:00,1013.5,15.0,0.9374930245887267,4.0,0.0,0.0,0.0,0.0,0.0
213.0,2026-08-13 21:00,1013.3,15.5,0.92569051769257,4.0,0.0,0.0,0.0,0.0,0.0
214.0,2026-08-13 22:00,1013.1,15.1,0.9683270602002297,5.0,0.0,0.0,0.0,0.0,0.0
215.0,2026-08-13 23:00,1013.1,15.2,0.968351208958839,4.0,0.0,0.0,0.0,0.0,0.0
216.0,2026-08-14 00:00,1012.9,15.6,0.9499392671721532,5.0,0.0,0.0,0.0,0.0,0.0
217.0,2026-08-14 01:00,1013.1,15.4,0.9437547826780753,6.0,0.0,0.0,0.0,0.0,0.0
218.0,2026-08-14 02:00,1013.9,14.9,0.8957326727981552,4.0,0.0,0.0,0.0,0.0,0.0
219.0,2026-08-14 03:00,1014.0,14.5,0.9311780712007653,2.0,0.0,0.0,0.0,0.0,0.0
220.0,2026-08-14 04:00,1014.4,14.4,0.9494829342963098,2.0,0.0,0.0,0.0,0.0,0.0
221.0,2026-08-14 05:00,1014.9,14.6,0.9557394875418255,3.0,0.0,0.0,0.0,0.0,0.0
222.0,2026-08-14 06:00,1015.1,15.0,0.9558736716014231,4.0,0.0,0.0,0.0,0.0,0.0
223.0,2026-08-14 07:00,1015.1,15.1,0.955907123020548,4.0,0.0,0.0,0.0,0.0,0.0
224.0,2026-08-14 08:00,1015.2,15.1,0.9620994608339564,4.0,0.0,0.0,0.0,0.0,0.0
225.0,2026-08-14 09:00,1015.3,15.2,0.9559405367142084,3.0,0.0,0.0,0.0,0.0,0.0
226.0,2026-08-14 10:00,1015.1,15.1,0.9620994608339564,4.0,0.0,0.0,0.0,0.0,0.0
227.0,2026-08-14 11:00,1015.0,15.2,0.9559405367142084,4.0,0.0,0.0,0.0,0.0,0.0
228.0,2026-08-14 12:00,1015.2,15.3,0.9437124192519574,4.0,0.0,0.0,0.0,0.0,0.0
229.0,2026-08-14 13:00,1015.5,15.1,0.955907123020548,4.0,0.0,0.0,0.0,0.0,0.0
230.0,2026-08-14 14:00,1015.9,14.9,0.9620417448277115,3.0,0.0,0.0,0.0,0.0,0.0
