hour,stamp,pres_hPa,atmp_C,rh,wspd_m_s,gust_m_s,rho0_model,rho0_obs,rho30_model,v_stall_m_s,cl_trim,alpha_trim_deg,cd_trim,drag_N,power_W,thrust_avail_N,margin
250.0,2026-08-15 10:00,1018.7,14.7,0.9619838977700357,3.0,4.0,1.225527177098578,1.225527177098578,1.2220915013891487,6.541959328465137,0.4692311425907183,2.1260575327696936,0.03323722538807349,58.34960165345483,1078.9567970611024,419.9326686418837,7.1968386542878795
251.0,2026-08-15 11:00,1018.7,14.7,0.9619838977700357,2.0,3.0,1.225527177098578,1.225527177098578,1.2220915013891487,6.541959328465137,0.4692311425907183,2.1260575327696936,0.03323722538807349,58.34960165345483,1078.9567970611024,419.9326686418837,7.1968386542878795
252.0,2026-08-15 12:00,1018.8,14.6,0.9682059031308623,3.0,4.0,1.2260741432351203,1.2260741432351203,1.2226377145571692,6.540497855671625,0.4690215136664044,2.1234239563085224,0.03322986707433117,58.362757318647645,1079.2000616932064,420.12035733216055,7.198432298844228
253.0,2026-08-15 13:00,1019.0,14.4,0.9744534402061846,4.0,5.0,1.227216689760666,1.227216689760666,1.2237781917301822,6.53744949803162,0.4685844178482215,2.117932704269663,0.033214534880872386,58.390244555637324,1079.7083349348745,420.5122458464363,7.2017551741156
254.0,2026-08-15 14:00,1019.5,14.3,0.9744338289045583,3.0,4.0,1.2282968040218165,1.2282968040218165,1.2248573206034434,6.534569038026862,0.46817158366226824,2.1127462520753792,0.03320006684988845,58.41627630244973,1080.1896943506497,420.8830539790859,7.2048935779468
255.0,2026-08-15 15:00,1020.3,14.5,0.961925919266648,4.0,5.0,1.228411648255563,1.228411648255563,1.2249744953631136,6.534256498920635,0.46812680077657737,2.1121836429125227,0.03319849817248087,58.41910424974269,1080.2419866177263,420.92331733863784,7.20523401966561
256.0,2026-08-15 16:00,1020.8,14.6,0.9619549249737559,3.0,4.0,1.2285429064330944,1.2285429064330944,1.2251075581522564,6.533901636198955,0.46807595605084756,2.1115448786136786,0.03319671733979807,58.422315965866765,1080.3013752483955,420.9690401115056,7.205620543311852
257.0,2026-08-15 17:00,1021.1,14.7,0.9495975954134986,4.0,4.0,1.22852633290031,1.22852633290031,1.2250915075087372,6.533944438300598,0.4680820885889187,2.1116219219318384,0.0331969321212231,58.42192853589391,1080.2942111857326,420.96352482107216,7.205573923538589
258.0,2026-08-15 18:00,1021.3,14.8,0.9496357298321729,3.0,3.0,1.2282945138618646,1.2282945138618646,1.2248612442282407,6.5345585718545625,0.46817008395800075,2.1127274112313947,0.033200014315065834,58.41637099266692,1080.1914452906829,420.88440220729143,7.2049049787794175
259.0,2026-08-15 19:00,1021.6,14.8,0.9496357298321729,3.0,4.0,1.2286574600825297,1.2286574600825297,1.2252244364029745,6.5335899834176105,0.4680313047222248,2.110983922207468,0.03319515358990609,58.42513731904123,1080.3535455820092,421.0092015852369,7.205959984077377
260.0,2026-08-15 20:00,1021.5,15.2,0.9255240276055982,4.0,5.0,1.2268322484573755,1.2268322484573755,1.223402475073574,6.538453272408935,0.4687283238598569,2.119740601181334,0.033219581153972805,58.381186437892204,1079.5408390577352,420.3831428307591,7.2006611800871205
261.0,2026-08-15 21:00,1021.5,15.0,0.9497118701215551,4.0,5.0,1.2275887529170026,1.2275887529170026,1.224158435215276,6.536434100198528,0.46843886792022404,2.1161041547717643,0.03320943253762473,58.39941458198355,1079.8779001414077,420.64290436197916,7.202861661763116
262.0,2026-08-15 22:00,1021.4,15.3,0.9376337216158734,4.0,4.0,1.2261433702589413,1.2261433702589413,1.2227160283831553,6.540288395911154,0.468991473274071,2.123046557672373,0.033228812877407636,58.36464399760896,1079.2349487366737,420.14726737441225,7.198660671889382
263.0,2026-08-15 23:00,1021.1,15.6,0.9079582737521789,5.0,6.0,1.224602877374027,1.224602877374027,1.2211766605893848,6.544409314218032,0.46958266568120605,2.1304737312484896,0.03324957179592299,58.32758045588397,1078.5495976951217,419.6183128526562,7.1941662858797
264.0,2026-08-16 00:00,1020.6,15.4,0.9137260049025345,6.0,7.0,1.224895330965041,1.224895330965041,1.2214664871400756,6.543632847518033,0.4694712442662991,2.129073939609384,0.03324565738434526,58.334555135124475,1078.6785681998144,419.7179024797311,7.19501334170645
265.0,2026-08-16 01:00,1020.4,15.2,0.9195439795430679,6.0,7.0,1.225550363824494,1.225550363824494,1.2221191365394286,6.541885363069379,0.46922053210868453,2.125924232864553,0.03323685286401923,58.35026711347895,1078.9691022456425,419.9421645776562,7.196919317626384
266.0,2026-08-16 02:00,1020.0,14.9,0.9313842419894375,6.0,7.0,1.2263898498703154,1.2263898498703154,1.2229552390258254,6.539648722825602,0.4688997383126034,2.12189408772588,0.033225594072594365,58.37040761827392,1079.341525260179,420.229464463116,7.19935805847543
267.0,2026-08-16 03:00,1020.1,14.7,0.9373518563950116,6.0,7.0,1.2274095959054696,1.2274095959054696,1.2239728441096898,6.53692964144146,0.46850989734527637,2.116996500245942,0.03321192232026958,58.39493848235959,1079.7951314852944,420.5791319127342,7.202321688202242
268.0,2026-08-16 04:00,1020.2,14.6,0.943414544438949,6.0,7.0,1.2279572162275223,1.2279572162275223,1.22451970971705,6.53546979510958,0.46830066269798337,2.1143678771025676,0.033204589134758586,58.40812972939176,1080.0390540699182,420.7670447929287,7.203912310535652
269.0,2026-08-16 05:00,1020.5,14.4,0.9494829342963098,6.0,7.0,1.2292211510543931,1.2292211510543931,1.2257816666108792,6.532104756620024,0.4678185415619164,2.108310970215626,0.03318770438537529,58.438592045613284,1080.6023402314354,421.20067592900506,7.207577410493459
270.0,2026-08-16 06:00,1020.7,14.4,0.9433290074719893,6.0,7.0,1.229509588247214,1.229509588247214,1.226069721212103,6.531337380455408,0.46770863159423404,2.1069301669477394,0.03318385757499336,58.44554966924609,1080.7309953567024,421.2996566823031,7.208412942756358
271.0,2026-08-16 07:00,1020.5,14.4,0.9372102149545359,5.0,6.0,1.2293131605667718,1.2293131605667718,1.225872585211055,6.531862520665032,0.46778384512816934,2.1078750775471793,0.03318648992471264,58.440787906656055,1080.642944436612,421.23191719887546,7.207841172019854
272.0,2026-08-16 08:00,1020.6,14.5,0.9251333986212783,5.0,6.0,1.2290524996822616,1.2290524996822616,1.2256123053775945,6.532556060469252,0.4678831870658859,2.1091231142369335,0.03318996737753939,58.43450206540016,1080.5267114040612,421.1424803564339,7.20708597610859
273.0,2026-08-16 09:00,1020.5,14.6,0.931229699816422,5.0,6.0,1.228412888008083,1.228412888008083,1.2249745331274566,6.534256398199396,0.4681267863448479,2.112183461606135,0.03319849766698319,58.41910516120655,1080.242003471828,420.92333031514687,7.2052341293762705
274.0,2026-08-16 10:00,1020.4,14.7,0.925245315538571,5.0,6.0,1.2278651093842132,1.2278651093842132,1.2244275102979307,6.535715850989091,0.4683359257484382,2.114810888199108,0.03320582479277286,58.405905332644835,1079.9979222040365,420.7353634105822,7.203644237929831
275.0,2026-08-16 11:00,1020.5,14.9,0.9193640824477936,6.0,7.0,1.2270874569890324,1.2270874569890324,1.2236521586074915,6.537786159865683,0.46863268087543086,2.11853903458796,0.0332162271212563,58.387205731307844,1079.6521432887887,420.46893859367447,7.201388272092195
276.0,2026-08-16 12:00,1020.1,14.9,0.9253569851887313,5.0,6.0,1.2265573760853652,1.2265573760853652,1.2231222970128306,6.539202104420849,0.4688356944744842,2.121089502456429,0.033223347269722654,58.37443342469315,1079.4159674341888,420.28686859874864,7.199844931102351
277.0,2026-08-16 13:00,1020.0,14.7,0.925245315538571,5.0,6.0,1.2273810129717737,1.2273810129717737,1.223943085718762,6.537009108913273,0.4685212884800778,2.117139607522656,0.03321232164695122,58.39422082910448,1079.7818611829173,420.5689063932027,7.202235091449073
278.0,2026-08-16 14:00,1020.0,14.4,0.9372102149545359,5.0,6.0,1.2287074087309138,1.2287074087309138,1.2252664223101104,6.533478039987449,0.46801526680709143,2.110782437245793,0.033194591956850525,58.42615089139251,1080.3722877969815,421.02362869974417,7.206081904700151
279.0,2026-08-16 15:00,1020.6,14.4,0.9433290074719893,5.0,6.0,1.2293884378800424,1.2293884378800424,1.225948488631914,6.531660310544119,0.4677548827415788,2.1075112219397822,0.033185476238803774,58.442621243385446,1080.676845115784,421.2579989824769,7.208061343247075
280.0,2026-08-16 16:00,1020.8,14.5,0.9433717999317478,4.0,5.0,1.2291571435770252,1.2291571435770252,1.225718743417217,6.532272419723794,0.4678425573786342,2.1086126818702127,0.033188545050879446,58.437072420974964,1080.5742404794914,421.1790543854431,7.207394842631922
281.0,2026-08-16 17:00,1021.0,14.6,0.943414544438949,4.0,5.0,1.2289257455225404,1.2289257455225404,1.2254888958019432,6.5328849739661745,0.4679303039885835,2.1097150459989518,0.03319161695803427,58.43152213914672,1080.471608856747,421.10007460172557,7.20672779324374
282.0,2026-08-16 18:00,1021.0,14.6,0.943414544438949,3.0,3.0,1.2289257455225404,1.2289257455225404,1.2254888958019432,6.5328849739661745,0.4679303039885835,2.1097150459989518,0.03319161695803427,58.43152213914672,1080.471608856747,421.10007460172557,7.20672779324374
283.0,2026-08-16 19:00,1021.0,14.3,0.9618678089217948,4.0,5.0,1.2302083258796697,1.2302083258796697,1.226768965455417,6.529475721429545,0.46744204303730136,2.1035810043708034,0.03317453082386995,58.46244571746241,1081.043424328793,421.5399296085067,7.210439529774839
284.0,2026-08-16 20:00,1020.9,14.5,0.9557058466481219,2.0,3.0,1.2291852158799443,1.2291852158799443,1.2257480000799577,6.532194461762002,0.4678313907180187,2.1084723946715678,0.03318815416035088,58.43777897364989,1080.5873055183176,421.18910750212564,7.207479731425856
285.0,2026-08-16 21:00,1020.5,14.8,0.9496357298321729,3.0,4.0,1.2273266572734238,1.2273266572734238,1.2238927317622834,6.537143581844618,0.4685405645979574,2.1173817741534138,0.03321299741106476,58.39300653214264,1079.7594073199346,420.5516038661033,7.202088552070172
286.0,2026-08-16 22:00,1020.0,15.4,0.9256350822187421,4.0,5.0,1.2240760607583832,1.2240760607583832,1.220647843191044,6.545826767572867,0.4697861014919165,2.1330295033786943,0.03325672121596026,58.31485866109879,1078.3143558671516,419.436601662408,7.192619707783149
287.0,2026-08-16 23:00,1019.4,15.2,0.9315382704045502,5.0,5.0,1.224247808026312,1.224247808026312,1.2208168754809134,6.545373589699917,0.4697210556835901,2.132212330317931,0.03325443495026045,58.31892449136941,1078.389538132015,419.4946842040925,7.193114205426976
288.0,2026-08-17 00:00,1018.5,14.9,0.9374460209784891,5.0,6.0,1.2245288958002754,1.2245288958002754,1.221093609346358,6.544631865578073,0.46961460379290376,2.1308749710080153,0.03325069400389501,58.32558212724567,1078.5126461100901,419.5897749485152,7.193923483405953
289.0,2026-08-17 01:00,1018.3,14.6,0.9495594180605547,4.0,5.0,1.2256103244405945,1.2256103244405945,1.2221718100994867,6.541744389393849,0.46920030948885777,2.125670175292425,0.03323614289016608,58.351535544443905,1078.9925571137558,419.9602641623574,7.197073054615528
290.0,2026-08-17 02:00,1017.9,14.4,0.9618968805991968,5.0,6.0,1.225978173206261,1.225978173206261,1.2225376546900502,6.540765507123305,0.46905990122048363,2.1239062206675845,0.03323121429353864,58.360346922679874,1079.1554904701075,420.085974958193,7.198140468814453
291.0,2026-08-17 03:00,1017.9,14.3,0.9681328767664189,5.0,6.0,1.2264046745710917,1.2264046745710917,1.2229633177125383,6.539627122888903,0.4688966408410515,2.121855174068354,0.03322548539921538,58.37060228814057,1079.3451249484347,420.2322404454927,7.199381606019051
292.0,2026-08-17 04:00,1018.2,14.2,0.9744141951119554,5.0,6.0,1.22719517685645,1.22719517685645,1.2237532283366903,6.53751617654499,0.4685939765214378,2.11805279025906,0.033214870021574576,58.38964263106036,1079.6972045998725,420.50366797445577,7.201682507828347
293.0,2026-08-17 05:00,1018.6,14.3,0.9681328767664189,4.0,5.0,1.2272530221674087,1.2272530221674087,1.2238122412005936,6.5373585534266905,0.4685713806757424,2.117768917756549,0.03321407779005082,58.39106558570871,1079.7235168033194,420.5239458582272,7.2018542843847495
294.0,2026-08-17 06:00,1019.0,14.1,0.9743945387941282,3.0,4.0,1.2286393298955867,1.2286393298955867,1.225196646468148,6.533664080506749,0.46804192061763433,2.111117290121063,0.03319552535939737,58.42446646709918,1080.341140694192,420.9996524627041,7.2058792817523365
295.0,2026-08-17 07:00,1018.5,14.0,0.9743748599167639,3.0,4.0,1.2285070737387669,1.2285070737387669,1.2250625861662334,6.534021564698809,0.4680931390956903,2.111760749885151,0.03319731915300804,58.42123044585951,1080.2813026316683,420.95358692646727,7.205489917172765
296.0,2026-08-17 08:00,1018.5,14.0,0.9743748599167639,2.0,3.0,1.2285070737387669,1.2285070737387669,1.2250625861662334,6.534021564698809,0.4680931390956903,2.111760749885151,0.03319731915300804,58.42123044585951,1080.2813026316683,420.95358692646727,7.205489917172765
297.0,2026-08-17 09:00,1018.6,14.2,0.9681084790396624,2.0,3.0,1.2277268152433845,1.2277268152433845,1.2242846414557798,6.53609718506985,0.46839057857114275,2.11549749377075,0.033207740074647475,58.40245881226791,1079.9341917503314,420.68627110114215,7.203228762224196
298.0,2026-08-17 10:00,1018.2,14.4,0.9618968805991968,2.0,3.0,1.2263416243077756,1.2263416243077756,1.222901352430617,6.539792804570558,0.4689204001675776,2.1221536634265243,0.033226319002733734,58.36910916024123,1079.3175151541907,420.21094805767177,7.1992009832471995
299.0,2026-08-17 11:00,1018.1,14.5,0.9681815887699888,3.0,4.0,1.2257000801250055,1.2257000801250055,1.222261678827591,6.54150388890816,0.46916581079208086,2.125236766801349,0.0332349317837595,58.353699795525124,1079.0325768113794,419.99114467725946,7.19733532147805
300.0,2026-08-17 12:00,1018.1,14.5,0.9744730290510176,3.0,3.0,1.225652623672326,1.225652623672326,1.2222147845951339,6.541629380706108,0.46918381185938063,2.1254629149212794,0.03323556371559104,58.352570452220924,1079.0116938473188,419.97503097369696,7.1971984733315635
301.0,2026-08-17 13:00,1018.0,14.5,0.9681815887699888,2.0,2.0,1.2255789718751178,1.2255789718751178,1.2221404884218574,6.541828216538946,0.4692123344082321,2.1258212448297775,0.03323656505622744,58.35078128126567,1078.9786098483098,419.94950146933616,7.196981638430381
302.0,2026-08-17 14:00,1017.8,14.4,0.9681572466625047,1.0,2.0,1.2258100883975238,1.2258100883975238,1.2223700441472258,6.541213924394302,0.4691242183927157,2.1247142398442973,0.033233471765226494,58.35630969609219,1079.0808371229616,420.0283809544209,7.197651516037314
303.0,2026-08-17 15:00,1018.4,14.4,0.9618968805991968,1.0,2.0,1.2265839250421189,1.2265839250421189,1.2231438175909948,6.539144577240886,0.46882744555472183,2.120985870951438,0.03322305790124728,58.37495207233129,1079.4255578748873,420.2942634573243,7.199907640807066
304.0,2026-08-17 16:00,1018.7,14.6,0.9557394875418255,1.0,1.0,1.2260476872682178,1.2260476872682178,1.2226100565293032,6.540571835207425,0.4690321239260087,2.123557253419273,0.03323023943257622,58.36209103017018,1079.187741189532,420.1108535352369,7.198351637504924
305.0,2026-08-17 17:00,1018.9,14.7,0.9557730904272964,1.0,2.0,1.225816648784434,1.225816648784434,1.2223805762224746,6.541185744665745,0.4691201764014855,2.124663460148724,0.03323332988605678,58.356563365645954,1079.0855277889043,420.031999965322,7.197682244129398
306.0,2026-08-17 18:00,1019.4,14.9,0.9558401824004894,2.0,2.0,1.2254751834867224,1.2254751834867224,1.2220423133644325,6.542090986270952,0.46925002945968103,2.126294809250925,0.0332378885091386,58.348417232431196,1078.9348956414215,419.9157667499542,7.196695071902598
307.0,2026-08-17 19:00,1019.5,15.1,0.955907123020548,1.0,2.0,1.2246496798243587,1.2246496798243587,1.2212196902543808,6.544294017100217,0.46956611994012976,2.130265866449422,0.033248990458986195,58.328615862234635,1078.5687436479325,419.6330986211785,7.194292071190284
308.0,2026-08-17 20:00,1019.3,15.2,0.9497878394372199,1.0,2.0,1.2239833418873285,1.2239833418873285,1.2205540199922116,6.546078349475181,0.4698222136459768,2.133483181797389,0.033257990642397636,58.312602117699335,1078.2726295696327,419.4043623200827,7.192345172207347
309.0,2026-08-17 21:00,1018.9,15.2,0.9497878394372199,3.0,3.0,1.2235000848999147,1.2235000848999147,1.2200704359755512,6.547375514440101,0.47000843118431884,2.1358226400913236,0.033264538172081096,58.30097414472574,1078.0576138690901,419.23819413513263,7.190929487634632
310.0,2026-08-17 22:00,1018.7,15.4,0.9316406717021116,3.0,4.0,1.22245871382092,1.22245871382092,1.2190299977271164,6.550169000658562,0.47040958189414783,2.1408623123133004,0.03327865170683465,58.2759718233766,1077.5952898120695,418.88068079858976,7.18787980178413
311.0,2026-08-17 23:00,1018.0,15.3,0.9437124192519574,3.0,3.0,1.2219889699711168,1.2219889699711168,1.21855941697595,6.551433643923385,0.4705912436919394,2.143144536658646,0.03328504700658871,58.26467043451993,1077.3863130585426,418.7189807700533,7.186498741816892
312.0,2026-08-18 00:00,1017.8,15.1,0.9497498761193929,3.0,4.0,1.2226432984572584,1.2226432984572584,1.2192113500519062,6.549681828129959,0.47033961053825757,2.139983259403823,0.033276189063957705,58.280328304246545,1077.6758465684602,418.9429967263471,7.188411749146258
313.0,2026-08-18 01:00,1017.7,15.0,0.9497118701215551,4.0,5.0,1.222994625042468,1.222994625042468,1.2195611962472177,6.548742332175818,0.4702046878105113,2.1382882198426905,0.03327144149085526,58.28873418959595,1077.8312818563809,419.0632101851956,7.1894374789836295
314.0,2026-08-18 02:00,1017.5,14.8,0.9496357298321729,5.0,6.0,1.223697195066771,1.223697195066771,1.220260810014944,6.546864763405305,0.4699351047258611,2.134901436895689,0.03326195965645159,58.30555122252223,1078.142249737361,419.30361008664806,7.1914869389774285
315.0,2026-08-18 03:00,1017.6,14.6,0.9619549249737559,6.0,7.0,1.2246687892530213,1.2246687892530213,1.2212308138126828,6.544264212741784,0.4695618429058028,2.130212133898134,0.03324884018811622,58.32888353000346,1078.5736931583035,419.6369208763183,7.194324586385468
316.0,2026-08-18 04:00,1018.2,14.7,0.9557730904272964,6.0,7.0,1.2249694800626647,1.2249694800626647,1.2215328332089295,6.543455140378766,0.46944574550715795,2.1287535976905243,0.0332447617029832,58.33615198322313,1078.7080959097063,419.7407001849079,7.195207189970653
317.0,2026-08-18 05:00,1018.9,14.7,0.9557730904272964,5.0,6.0,1.225816648784434,1.225816648784434,1.2223805762224746,6.541185744665745,0.4691201764014855,2.124663460148724,0.03323332988605678,58.356563365645954,1079.0855277889043,420.031999965322,7.197682244129398
318.0,2026-08-18 06:00,1018.9,14.4,0.9681572466625047,5.0,6.0,1.2271427424364112,1.2271427424364112,1.2237036025293042,6.537648735699325,0.4686129797787405,2.118291528931606,0.03321553632315744,58.38844607490881,1079.6750787865647,420.48661565250984,7.201538042527304
319.0,2026-08-18 07:00,1018.8,14.1,0.9743945387941282,5.0,6.0,1.2283967761056462,1.2283967761056462,1.2249539279084283,6.534311355049204,0.4681346608083244,2.1122823888020066,0.033198773486762374,58.418607846621114,1080.2328075058397,420.9162499904701,7.205174267342893
320.0,2026-08-18 08:00,1018.6,14.0,0.9743748599167639,4.0,5.0,1.228628392868421,1.228628392868421,1.2251839877381878,6.533697833672166,0.46804675647603805,2.111178043201313,0.0331956947143341,58.42416088895002,1080.335490173679,420.9953026949103,7.205842519417934
321.0,2026-08-18 09:00,1018.2,13.9,0.9807114883139385,4.0,5.0,1.2285709662422797,1.2285709662422797,1.2251253906957769,6.533854083307566,0.4680691428830521,2.1114592845173927,0.033196478723806586,58.42274641309802,1080.3093347537354,420.975167694899,7.205672337247723
322.0,2026-08-18 10:00,1017.8,14.0,0.9743748599167639,4.0,5.0,1.2276578398311877,1.2276578398311877,1.2242127751625522,6.536289030063181,0.4684180750124049,2.115842932649049,0.033208703758707145,58.40072528235142,1079.9021366234185,420.66157654736594,7.203019731580098
323.0,2026-08-18 11:00,1017.9,14.0,0.9743748599167639,4.0,5.0,1.227779158960842,1.227779158960842,1.2243341767345066,6.535964961908523,0.4683716279788098,2.1152594167303005,0.03320707593494561,58.403653740320216,1079.9562874580567,420.703292315809,7.203372826405336
324.0,2026-08-18 12:00,1017.7,14.0,0.9743748599167639,4.0,5.0,1.2275365207015336,1.2275365207015336,1.2240913735905978,6.53661314642675,0.46846453125894433,2.1164265643103812,0.033210332066820177,58.39779710830897,1079.8479910389322,420.619860778923,7.202666566322863
325.0,2026-08-18 13:00,1017.9,14.1,0.9680840534400861,4.0,5.0,1.2273517336661646,1.2273517336661646,1.2239075919559717,6.537103896040191,0.46853487576688346,2.1173103051437967,0.03321279797445341,58.393364883964445,1079.7660336913734,420.5567100965164,7.202131799258695
326.0,2026-08-18 14:00,1018.1,14.1,0.9680840534400861,4.0,5.0,1.227594287456105,1.227594287456105,1.2241503105156915,6.536455791356405,0.4684419769543376,2.116143213690209,0.03320954151018128,58.399218616002614,1079.8742764863846,420.6401125687505,7.202838026560278
327.0,2026-08-18 15:00,1018.3,14.1,0.9680840534400861,4.0,6.0,1.2278368412460454,1.2278368412460454,1.2243930290754115,6.535807879398521,0.46834911497353665,2.1149765849552886,0.033206286982360805,58.40507348312883,1079.9825402705872,420.72351504098464,7.203543972297489
328.0,2026-08-18 16:00,1018.8,13.9,0.9680351184534832,4.0,5.0,1.2293913043846438,1.2293913043846438,1.2259451266591295,6.5316692665930765,0.46775616549000815,2.1075273371589973,0.03318552113377579,58.4425400374835,1080.6753435175317,421.256843748027,7.208051591834373
329.0,2026-08-18 17:00,1019.3,13.9,0.9680351184534832,3.0,4.0,1.229998111353468,1.229998111353468,1.2265523461268082,6.5300522757885,0.4675245971833563,2.1046181353704205,0.03317741845887376,58.45721047822754,1080.9466182359208,421.46549530253316,7.209811960827459
330.0,2026-08-18 18:00,1019.3,14.1,0.9680840534400861,5.0,6.0,1.2290496101957473,1.2290496101957473,1.2256066218740105,6.532571207157462,0.46788535677982446,2.109150372438896,0.03319004333636018,58.43436482147743,1080.5241735930208,421.14052740215476,7.207069481952603
331.0,2026-08-18 19:00,1019.3,14.2,0.9681084790396624,5.0,6.0,1.22857545807116,1.22857545807116,1.225133860576329,6.533831497588136,0.4680659069185116,2.1114186309669774,0.03319636539258949,58.42295086373116,1080.3131153005436,420.97807809853026,7.2056969371581765
332.0,2026-08-18 20:00,1018.8,14.4,0.9681572466625047,5.0,6.0,1.2270215920692398,1.2270215920692398,1.2235823699491153,6.537972602899819,0.46865940996770356,2.1188748332305765,0.033217164395009324,58.385523166788374,1079.6210305755337,420.4449579526836,7.201185073765797
333.0,2026-08-18 21:00,1018.2,14.5,0.9744730290510176,5.0,6.0,1.2257737319222137,1.2257737319222137,1.2223359750008675,6.541305082646321,0.46913729389894604,2.1248785079458434,0.03323393074094106,58.35548914077938,1079.065664033394,420.0166741816201,7.1975521131928675
334.0,2026-08-18 22:00,1017.6,14.7,0.9557730904272964,5.0,6.0,1.2242433354440052,1.2242433354440052,1.2208061963401764,6.5454022178364255,0.4697251646218278,2.1322639510714048,0.03325457936410493,58.31866760346653,1078.3847879547895,419.49101465883876,7.193082968066707
335.0,2026-08-18 23:00,1017.3,14.7,0.9557730904272964,6.0,7.0,1.2238802631346755,1.2238802631346755,1.2204428779058,6.546376408587847,0.4698649989512233,2.1340206952781737,0.03325949477195143,58.30992925883844,1078.2232050807959,419.36617189580426,7.1920199051217
336.0,2026-08-19 00:00,1017.0,14.7,0.9557730904272964,6.0,7.0,1.2235171908253457,1.2235171908253457,1.2200795594714235,6.5473510344524275,0.4700049165610726,2.135778485740575,0.03326441457162013,58.30119348076393,1078.0616696655743,419.24132913276964,7.190956206944467
337.0,2026-08-19 01:00,1016.8,14.4,0.9618968805991968,7.0,8.0,1.2246455191673735,1.2246455191673735,1.2212040963079718,6.544335800060461,0.4695721159803756,2.130341194940008,0.03324920112833593,58.32824062692232,1078.5618050797289,419.62774026010425,7.194246487633958
338.0,2026-08-19 02:00,1016.8,14.4,0.9681572466625047,6.0,7.0,1.224598584725808,1.224598584725808,1.2211577183453366,6.544460071509982,0.46958994971120527,2.130565240805251,0.03324982772783396,58.32712466731082,1078.5411695968128,419.6118039561585,7.194110910653686
339.0,2026-08-19 03:00,1016.6,14.3,0.9681328767664189,7.0,8.0,1.2248291718922173,1.2248291718922173,1.2213867455204357,6.543846453637058,0.4695018949979608,2.129459005962637,0.033246734100694626,58.332635989636245,1078.6430808098341,419.6905018218432,7.194780326683817
340.0,2026-08-19 04:00,1016.7,14.2,0.9807560282977376,7.0,9.0,1.225329689402561,1.225329689402561,1.2218870637241612,6.542506583195897,0.469309651089563,2.1270438381435155,0.033239982009453384,58.3446792124609,1078.8657749972317,419.86242017511046,7.196241814033983
341.0,2026-08-19 05:00,1016.6,14.2,0.9807560282977376,7.0,8.0,1.2252084547128785,1.2252084547128785,1.2217657467069398,6.542831399014155,0.46935625187795216,2.1276292856898187,0.033241618492834746,58.34175852953621,1078.8117679328411,419.8207334611978,7.195887543373561
342.0,2026-08-19 06:00,1016.7,14.2,0.9744141951119554,6.0,7.0,1.2253766565112165,1.2253766565112165,1.2219334730783706,6.542382338957073,0.4692918265857654,2.126819908197841,0.03323935610797819,58.34579658379264,1078.8864365846127,419.8783672657669,7.196377320219862
343.0,2026-08-19 07:00,1016.3,14.2,0.9807560282977376,5.0,7.0,1.224844750643832,1.224844750643832,1.2214017956552758,6.5438061368161575,0.46949610978718703,2.1293863261310415,0.03324653086913565,58.332998192530255,1078.649778392394,419.69567331946007,7.19482430740554
344.0,2026-08-19 08:00,1016.0,14.2,0.9744141951119554,5.0,6.0,1.2245280136834409,1.2245280136834409,1.2210842539578213,6.544656936516651,0.4696182017650066,2.1309201724737434,0.03325082043045983,58.32535703195136,1078.5084838177884,419.58656026837866,7.193896130606176
345.0,2026-08-19 09:00,1015.7,14.3,0.9744338289045583,4.0,6.0,1.223691488498953,1.223691488498953,1.2202488788111434,6.546896769903392,0.469939699601222,2.134959162496448,0.033262121222846906,58.30526434522027,1078.1369450188008,419.29951030995676,7.191452007271963
346.0,2026-08-19 10:00,1015.0,14.3,0.9744338289045583,4.0,5.0,1.222843140902636,1.222843140902636,1.219399955323088,6.549175287071809,0.47026686284837454,2.1390693273006667,0.03327362909639207,58.28485969720699,1077.7596376672213,419.0078048972224,7.188964802763371
347.0,2026-08-19 11:00,1015.0,14.4,0.9744534402061846,4.0,5.0,1.2223706750738028,1.2223706750738028,1.2189288885226253,6.550440660740538,0.4704486020035718,2.141352523490158,0.033280025179253686,58.273543236969005,1077.5503822250857,418.8459378533864,7.187583156736359
348.0,2026-08-19 12:00,1015.2,14.4,0.9744534402061846,4.0,5.0,1.2226129758081459,1.2226129758081459,1.2191713536830031,6.549789262307006,0.470355040589592,2.140177107748568,0.0332767320933516,58.279367448541294,1077.658079149921,418.9292532530389,7.188294444392164
349.0,2026-08-19 13:00,1015.1,13.9,0.9807114883139385,3.0,4.0,1.2248087630355706,1.2248087630355706,1.2213606299961695,6.543916414573709,0.46951193403788954,2.1295851268180277,0.03324708677308601,58.33200749283973,1078.6314591214023,419.681528056961,7.1947040072035415
350.0,2026-08-19 14:00,1015.0,13.8,0.9743354343458492,3.0,4.0,1.2252063982455648,1.2252063982455648,1.2217562414787906,6.54285685048398,0.4693599034559887,2.12767516060901,0.033241746732439625,58.34152970511834,1078.8075366844007,419.8174672934696,7.195859783166411
351.0,2026-08-19 15:00,1015.6,13.8,0.9743354343458492,3.0,5.0,1.2259348203695624,1.2259348203695624,1.2224851589465981,6.540905941818751,0.4690800435085581,2.124159269028733,0.03323192123544032,58.359082401929435,1079.13210790673,420.0679364744828,7.197987342936611
352.0,2026-08-19 16:00,1016.0,13.7,0.9806817093152139,2.0,3.0,1.2268479827692755,1.2268479827692755,1.2233978077945111,6.5384657445405505,0.4687301120647059,2.1197630664695253,0.03321964386971736,58.38107393202713,1079.5387586841869,420.3815390695434,7.200647585876753
