t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
4.099999999999993,0.40999999999999936,2026-09-05 23:00,0.63298559250485,5.486997685574949,16.689002766262206,1015.313667783683,1.2125123545149799,0.9091538387395629,-2.134480336555454,2.211047284522809,0.0
4.149999999999993,0.4149999999999993,2026-09-05 23:00,0.6305738191867986,5.5049449958736965,16.68893450586944,1015.3113929466946,1.2125098922769626,0.9091593552353465,-2.140602949899685,2.2194759765181282,0.0
4.199999999999993,0.4199999999999993,2026-09-05 23:00,0.6277904350659372,5.524313846162572,16.688868660946866,1015.3091627492315,1.2125074723868874,0.9091648717311301,-2.146531936357972,2.230072993459268,0.0
4.249999999999993,0.4249999999999993,2026-09-05 23:00,0.6246366577778287,5.545100058569088,16.68880522357989,1015.3069770450625,1.2125050947061171,0.9091703882269138,-2.152244027786084,2.2427768072584313,0.0
4.299999999999993,0.4299999999999992,2026-09-05 23:00,0.6211144114588553,5.56730190679006,16.688744181261654,1015.3048356030926,1.212502759015503,0.9091759047226974,-2.157716498675755,2.2575155697095215,0.0
4.3499999999999925,0.4349999999999992,2026-09-05 23:00,0.6172262874987824,5.590922353580566,16.688685517147974,1015.3027381120769,1.2125004650198588,0.909181421218481,-2.162927192699674,2.2742074437221858,0.0
4.399999999999992,0.4399999999999992,2026-09-05 23:00,0.6129752710365363,5.615971778566836,16.688629211835632,1015.3006842134766,1.2124982123791261,0.9091869377142646,-2.167854416999481,2.2927608426692716,0.0
4.449999999999992,0.44499999999999923,2026-09-05 23:00,0.6083643790833858,5.6424712153989915,16.68857524571399,1015.2986735449298,1.2124960007496208,0.9091924542100482,-2.172476775284099,2.3130746446723727,0.0
4.499999999999992,0.4499999999999992,2026-09-05 23:00,0.6033963545027425,5.67045624544394,16.688523600954454,1015.2967057770076,1.2124938298188972,0.9091979707058319,-2.1767730147371895,2.3350384540364573,0.0
4.549999999999992,0.4549999999999992,2026-09-05 23:00,0.598073500695353,5.699981864077951,16.68847426258486,1015.2947806330761,1.2124916993245947,0.9092034872016155,-2.1807219345424373,2.3585329567597113,0.0
