# t,x,z,Vx,Vz,T,L,D,R,N_water
3.938100000000000023e+01,3.666940390265821748e+02,-1.542704765781162737e-02,-1.613794112042089357e-04,4.323328060071442436e-01,2.745578584312304571e+01,-3.586607437675525478e+00,7.522590159846484492e-02,7.522591488916657854e-02,9.241923047954122694e+02
3.938199999999999790e+01,3.666940397844010704e+02,-1.499354227986945086e-02,7.578188823510407027e-04,4.335053779421766951e-01,2.745573472715357255e+01,-3.606227249023721715e+00,7.564007123379773434e-02,7.564096943220577351e-02,9.237658586224087003e+02
3.938300000000000267e+01,3.666940403621797486e+02,-1.455886947250074372e-02,5.777787048871471697e-04,4.346728073687077254e-01,2.745568366617773748e+01,-3.625825952195270041e+00,7.605381119479982799e-02,7.607361792539690803e-02,9.233419833472394203e+02
3.938400000000000034e+01,3.666940407604006964e+02,-1.412303421876914301e-02,3.982209601230598519e-04,4.358352537316010911e-01,2.745563273134568405e+01,-3.645376237679105014e+00,7.646653794372867963e-02,7.647805133391302745e-02,9.229223232738612523e+02
3.938499999999999801e+01,3.666940409795434448e+02,-1.368604145113713408e-02,2.191427319066202681e-04,4.369927676320084498e-01,2.745558187455828758e+01,-3.664896567328193910e+00,7.687863802445342454e-02,7.688410725975108884e-02,9.225069089719712565e+02
3.938600000000000279e+01,3.666940410200845122e+02,-1.324789605111371428e-02,4.054108874082426291e-05,4.381454000234202839e-01,2.745553109536574965e+01,-3.684387113790371870e+00,7.729011437085993308e-02,7.729177063936483461e-02,9.220957701001150326e+02
3.938700000000000045e+01,3.666940408824975748e+02,-1.280860284891293700e-02,-1.375869154607674749e-04,4.392932022007774995e-01,2.745548039327152523e+01,-3.703848067654040399e+00,7.770097029671847733e-02,7.770102698139137731e-02,9.216889354012511149e+02
3.938799999999999812e+01,3.666940416640229046e+02,-1.236816662312340866e-02,7.815253376622344726e-04,4.404362257895289567e-01,2.745542976773285559e+01,-3.723279637245781704e+00,7.811120949169157723e-02,7.811186236672428007e-02,9.212864326982015655e+02
3.938900000000000290e+01,3.666940422683571228e+02,-1.192659223106882875e-02,6.043342255611395273e-04,4.415743920545801560e-01,2.745537919245488823e+01,-3.742691915304301453e+00,7.852105376334175824e-02,7.854211909548587667e-02,9.208866318705810272e+02
3.939000000000000057e+01,3.666940426959660044e+02,-1.148388436727604961e-02,4.276089094095769975e-04,4.427078637927799321e-01,2.745532874355542319e+01,-3.762055685576941144e+00,7.892987892785791049e-02,7.894247499032602811e-02,9.204912054039075429e+02
3.939099999999999824e+01,3.666940429473124254e+02,-1.104004767384107223e-02,2.513463938705987359e-04,4.438366934349768922e-01,2.745527837018603989e+01,-3.781390465185618499e+00,7.933809376777481437e-02,7.934440003195576685e-02,9.201001786697224816e+02
3.939200000000000301e+01,3.666940430228560786e+02,-1.059508674013882011e-02,7.554367254319682484e-05,4.449609337022523703e-01,2.745522807163700563e+01,-3.800696526545965792e+00,7.974570333289522639e-02,7.974788215733225050e-02,9.197135761051199552e+02
3.939300000000000068e+01,3.666940429230538143e+02,-1.014900610254404825e-02,-9.980227128356832693e-05,4.460806375947724556e-01,2.745517784715497456e+01,-3.819974158811989984e+00,8.015271302908831552e-02,8.015290985005701918e-02,9.193314212098078997e+02
3.939399999999999835e+01,3.666940437423518802e+02,-9.701810244163460231e-03,8.192980878046671710e-04,4.471958583805871745e-01,2.745512769594358815e+01,-3.839223667653341110e+00,8.055912861385336465e-02,8.055947213720721090e-02,9.189537365416865669e+02
3.939500000000000313e+01,3.666940443872069864e+02,-9.253503727065301790e-03,6.448550826059010199e-04,4.483065170981586078e-01,2.745507758721565139e+01,-3.858456870096899305e+00,8.096520869899603845e-02,8.098835952248417680e-02,9.185788540735516108e+02
3.939600000000000080e+01,3.666940448580678549e+02,-8.804090947575901951e-03,4.708608422620447513e-04,4.494127794894000605e-01,2.745502760514395035e+01,-3.877641458155709486e+00,8.137026358108616353e-02,8.138460542797283648e-02,9.182084738558218078e+02
3.939699999999999847e+01,3.666940451553801950e+02,-8.353576248134465809e-03,2.973123176247800901e-04,4.505146994414370165e-01,2.745497769460853377e+01,-3.896798588486103831e+00,8.177473655229332283e-02,8.178238307969586118e-02,9.178426159437025262e+02
3.939800000000000324e+01,3.666940452795866463e+02,-7.901963917066283719e-03,1.242064527407455788e-04,4.516123310681823821e-01,2.745492785465923191e+01,-3.915928625790708661e+00,8.217863462934887897e-02,8.218168324855254503e-02,9.174812994405068594e+02
3.939900000000000091e+01,3.666940452311268359e+02,-7.449258188367298590e-03,-4.845981439976506473e-05,4.527057286989851770e-01,2.745487808430569387e+01,-3.935031950195302386e+00,8.258196515873016119e-02,8.258249722285462835e-02,9.171245424951019913e+02
3.939999999999999858e+01,3.666940461018329529e+02,-6.995463241500052970e-03,8.707061202167817957e-04,4.537949468672455855e-01,2.745482838251801638e+01,-3.954108957008335423e+00,8.298473581182364001e-02,8.298481680312945474e-02,9.167723622991169350e+02
3.940100000000000335e+01,3.666940468007412051e+02,-6.540583335457817761e-03,6.989082691950474760e-04,4.548799060422351603e-01,2.745477871256705882e+01,-3.973173743951333936e+00,8.338725370635320655e-02,8.341340097125181374e-02,9.164230532965410703e+02
3.940200000000000102e+01,3.666940473282830908e+02,-6.084622560956899455e-03,5.275419092213666766e-04,4.559607745009181534e-01,2.745472916965576005e+01,-3.992189769340885430e+00,8.378873963679846215e-02,8.380558660368465917e-02,9.160783425378650691e+02
3.940299999999999869e+01,3.666940476848870389e+02,-5.627584953750706595e-03,3.566039625120297012e-04,4.570376072061932970e-01,2.745467969292892718e+01,-4.011180391186453420e+00,8.418968320984744624e-02,8.419928149383414107e-02,9.157382446762467225e+02
3.940400000000000347e+01,3.666940478709784088e+02,-5.169474494467361445e-03,1.860913486888787869e-04,4.581104592833453171e-01,2.745463028121710636e+01,-4.030146058361175676e+00,8.459009324601729496e-02,8.459447906087015634e-02,9.154027734010941231e+02
3.940500000000000114e+01,3.666940478869793765e+02,-4.710295108458802463e-03,1.600098551801271986e-05,4.591793860085585655e-01,2.745458093331432892e+01,-4.049087233749309789e+00,8.498997886707658489e-02,8.499117320889738869e-02,9.150719414360705741e+02
3.940599999999999881e+01,3.666940477333091621e+02,-4.250050665661389733e-03,-1.536702103536573283e-04,4.602444427974131114e-01,2.745453164797878998e+01,-4.068004393990762857e+00,8.538934949086678106e-02,8.538935832101615664e-02,9.147457605376255287e+02
3.940700000000000358e+01,3.666940484989841593e+02,-3.788744980468027219e-03,7.656749842194100070e-04,4.613056851933623470e-01,2.745448242393353055e+01,-4.086898029223263507e+00,8.578821482607192073e-02,8.578902925899753451e-02,9.144242414934492444e+02
3.940800000000000125e+01,3.666940490958155010e+02,-3.326381947894290186e-03,5.968313548538140088e-04,4.623630325737368429e-01,2.745443323563978311e+01,-4.105777941973989265e+00,8.618679259563206962e-02,8.620701212043417605e-02,9.141056354009601819e+02
3.940899999999999892e+01,3.666940495242142788e+02,-2.862965292224451536e-03,4.283987704436794221e-04,4.634166556698388062e-01,2.745438415501988771e+01,-4.124616526336941646e+00,8.658449040466202618e-02,8.659677564372612879e-02,9.137917001065536624e+02
3.941000000000000369e+01,3.666940497845884579e+02,-2.398498681995654604e-03,2.603741511474640222e-04,4.644666102287969278e-01,2.745433513263215630e+01,-4.143432759483345329e+00,8.698170604519098181e-02,8.698803562833037906e-02,9.134824438379068852e+02
3.941100000000000136e+01,3.666940498773428772e+02,-1.932985729912052586e-03,9.275441938919067974e-05,4.655129520836019386e-01,2.745428616707795300e+01,-4.162227178250239135e+00,8.737845023571255698e-02,8.738078838773052914e-02,9.131778738515901068e+02
3.941199999999999903e+01,3.666940498028793627e+02,-1.466429992770507508e-03,-7.446349941995657044e-05,4.665557371415450794e-01,2.745423725692673500e+01,-4.181000331724506580e+00,8.777473396016317875e-02,8.777503067862554853e-02,9.128779964321596481e+02
3.941300000000000381e+01,3.666940506480048043e+02,-9.988349713978535247e-04,8.451254437376047764e-04,4.675950213726540183e-01,2.745418840071673827e+01,-4.199752780973134314e+00,8.817056846241473622e-02,8.817075969506772692e-02,9.125828168919450718e+02
3.941400000000000148e+01,3.666940513267051642e+02,-5.302042485909740262e-04,6.787003639206004319e-04,4.686307228068794517e-01,2.745413956397989708e+01,-4.218497755851452702e+00,8.856624407483594530e-02,8.859087752094942092e-02,9.122905496693464329e+02
3.941499999999999915e+01,3.666940518393741968e+02,-6.054123477274210184e-05,5.126690414854651219e-04,4.696630138182318892e-01,2.745409083582375587e+01,-4.237201054265063327e+00,8.896102930231621075e-02,8.897691613522090703e-02,9.120029785597995442e+02
3.941600000000000392e+01,3.666940521864026437e+02,4.101507156150523722e-04,3.470284213361945428e-04,4.706919503877944888e-01,2.745404215805259440e+01,-4.255885013443941212e+00,8.935539258637711924e-02,8.936445729188015330e-02,9.117201063161277261e+02
3.941700000000000159e+01,3.666940523681780633e+02,8.818683041331476557e-04,1.817754398044909355e-04,4.717175885180952544e-01,2.745399244808061212e+01,-4.274550066693008077e+00,8.974934252117440503e-02,8.975349596134410413e-02,9.114419347199369668e+02
3.941799999999999926e+01,3.666940523850851150e+02,1.354608288353380003e-03,1.690705281432231173e-05,4.727399842202322233e-01,2.745394262306564315e+01,-4.293196967793684315e+00,9.014289443856894624e-02,9.014403402334360271e-02,9.111684645819067327e+02
3.941900000000000404e+01,3.666940522375053320e+02,1.828367481856214664e-03,-1.475797738346096223e-04,4.737591935028347412e-01,2.745389284096038551e+01,-4.311826364183488636e+00,9.053606144698539415e-02,9.053607130547570991e-02,9.108996957424011498e+02
3.942000000000000171e+01,3.666940530099072930e+02,2.303142754216842836e-03,7.724019841496181701e-04,4.747752723606282199e-01,2.745384310012454065e+01,-4.330438888683687537e+00,9.092885635732957106e-02,9.092960751234582806e-02,9.106356270715406254e+02
3.942099999999999937e+01,3.666940536185749693e+02,2.778930891023318264e-03,6.086676661425946631e-04,4.757881368064754146e-01,2.745379337378615503e+01,-4.349044820319845073e+00,9.132150832547189512e-02,9.134208470000725055e-02,9.103744307282605632e+02
3.942200000000000415e+01,3.666940540638819925e+02,3.255728851657441886e-03,4.453070204781731231e-04,4.767979606341238297e-01,2.745374373500543186e+01,-4.367616119694813115e+00,9.171341452553959106e-02,9.172619187965003196e-02,9.101179202051638413e+02
3.942300000000000182e+01,3.666940543461990387e+02,3.733533651280629504e-03,2.823170506696494938e-04,4.778047996231874484e-01,2.745369413346871923e+01,-4.386172101746227625e+00,9.210498007458862990e-02,9.211181915845308155e-02,9.098660918341694241e+02
3.942399999999999949e+01,3.666940544658938279e+02,4.212342360778328215e-03,1.196947710818918825e-04,4.788087094976991032e-01,2.745364456744905723e+01,-4.404713432350202851e+00,9.249621851378435344e-02,9.249896736633125838e-02,9.096189409827081818e+02
3.942500000000000426e+01,3.666940544233310106e+02,4.692152106692982355e-03,-4.256279239344090519e-05,4.798097459146543065e-01,2.745359503519648925e+01,-4.423240786160037352e+00,9.288714357848953940e-02,9.288763769113812796e-02,9.093764620551310145e+02
3.942600000000000193e+01,3.666940553011802990e+02,5.172960071145559814e-03,8.778493146949137814e-04,4.808079644525773966e-01,2.745354553493874761e+01,-4.441754846318939798e+00,9.327776919233922437e-02,9.327783167148384624e-02,9.091386484945865050e+02
3.942699999999999960e+01,3.666940560174909933e+02,5.654763350122934268e-03,7.163106892622327429e-04,4.818032789773745161e-01,2.745349602824711965e+01,-4.460270365760470312e+00,9.366841913884769999e-02,9.369499718751898854e-02,9.089036367693565808e+02
3.942799999999999727e+01,3.666940565726201271e+02,6.137559214174415946e-03,5.551291106693848065e-04,4.827958640514820043e-01,2.745344661101383110e+01,-4.478750541173305955e+00,9.405830593981817644e-02,9.407600231843295246e-02,9.086732654864970300e+02
3.942900000000000205e+01,3.666940569669217780e+02,6.621344989022686159e-03,3.943016573611612778e-04,4.837857748482698450e-01,2.745339722141201833e+01,-4.497219106279281675e+00,9.444792761393848435e-02,9.445855601514552280e-02,9.084475255872886237e+02
3.942999999999999972e+01,3.666940572007471815e+02,7.106118055444222807e-03,2.338254223453516492e-04,4.847730664215367247e-01,2.745334785759987994e+01,-4.515676770724802225e+00,9.483729867990622897e-02,9.484266078774486464e-02,9.082264070608280235e+02
3.943099999999999739e+01,3.666940572744446740e+02,7.591875849138428507e-03,7.369751384073334566e-05,4.857577936942060748e-01,2.745329851771690599e+01,-4.534124251276155704e+00,9.522643381638361271e-02,9.522831946254470270e-02,9.080098989459761469e+02
3.943200000000000216e+01,3.666940571883597499e+02,8.078615860585483879e-03,-8.608494408002690724e-05,4.867400114470550876e-01,2.745324919988468437e+01,-4.552562271527743398e+00,9.561534785595796060e-02,9.561553517452767159e-02,9.077979893341212119e+02
3.943299999999999983e+01,3.666940580233000446e+02,8.566335634892955492e-03,8.349402730562133267e-04,4.877197743074720981e-01,2.745319990220754747e+01,-4.570991561609624831e+00,9.600405577908888155e-02,9.600431136074770444e-02,9.075906653715686616e+02
3.943399999999999750e+01,3.666940586991386226e+02,9.055032628082625157e-03,6.758385497141928969e-04,4.886969931896698593e-01,2.745315059076174791e+01,-4.589425144970647352e+00,9.639284585088310486e-02,9.641688912102269748e-02,9.073860224430228527e+02
3.943500000000000227e+01,3.666940592162135886e+02,9.544704471158262787e-03,5.170749458929167980e-04,4.896718430756376028e-01,2.745310135197806289e+01,-4.607829849491217544e+00,9.678100613401037500e-02,9.679675927121612899e-02,9.071859279914260696e+02
3.943599999999999994e+01,3.666940595748602618e+02,1.003534884912589409e-02,3.586466548628024480e-04,4.906443779676321060e-01,2.745305212868419531e+01,-4.626227621980080862e+00,9.716899725038319335e-02,9.717821843141501159e-02,9.069903667242259644e+02
3.943699999999999761e+01,3.666940597754111764e+02,1.052696350080030430e-02,2.005508886095498167e-04,4.916146516744105410e-01,2.745300291893535061e+01,-4.644619211247153601e+00,9.755683461345726615e-02,9.756127081791507449e-02,9.067993224169981659e+02
3.943800000000000239e+01,3.666940598181960809e+02,1.101954621860049520e-02,4.278487844555561100e-05,4.925827178001916939e-01,2.745295372077320550e+01,-4.663005371249822062e+00,9.794453375575483400e-02,9.794592091269006817e-02,9.066127779173928047e+02
3.943900000000000006e+01,3.666940597035419387e+02,1.151309484833415095e-02,-1.146541243840768810e-04,4.935486297336554862e-01,2.745290453222662563e+01,-4.681386860798367522e+00,9.833211032274989660e-02,9.833217345560887890e-02,9.064307151483741336e+02
3.943999999999999773e+01,3.666940605106458406e+02,1.200760728897113522e-02,8.071039187788473694e-04,4.945124406369842962e-01,2.745285535131249688e+01,-4.699764443261019942e+00,9.871958006674157182e-02,9.872003343898534677e-02,9.062531151117328818e+02
3.944100000000000250e+01,3.666940611609550160e+02,1.250308134694496677e-02,6.503091677497042748e-04,4.954740579738317052e-01,2.745280614700457633e+01,-4.718150029523754618e+00,9.910720869313553727e-02,9.912967550000112427e-02,9.060780328125173355e+02
3.944200000000000017e+01,3.666940616547895502e+02,1.299951500357300616e-02,4.938345164103106338e-04,4.964336566280397323e-01,2.745275699961386806e+01,-4.736512796102072542e+00,9.949433288908257622e-02,9.950891836600761486e-02,9.059073641523383458e+02
3.944299999999999784e+01,3.666940619924668567e+02,1.349690629249563137e-02,3.376773008074631256e-04,4.973912889226259071e-01,2.745270785499613453e+01,-4.754873527186743054e+00,9.988138897966443441e-02,9.988979987464109700e-02,9.057410877783031538e+02
3.944400000000000261e+01,3.666940621743017346e+02,1.399525329941097261e-02,1.818348795839346531e-04,4.983470069153411175e-01,2.745265871113962319e+01,-4.773232996933606920e+00,1.002683929860888890e-01,1.002723256018202558e-01,9.055791814343640453e+02
3.944500000000000028e+01,3.666940622006063677e+02,1.449455416179894381e-02,2.630463454945648847e-05,4.993008623879705010e-01,2.745260956602420066e+01,-4.791591982662913196e+00,1.006553610073787491e-01,1.006565013375553541e-01,9.054216219651395932e+02
3.944599999999999795e+01,3.666940620716903254e+02,1.499480706863463159e-02,-1.289160287544880725e-04,5.002529068356880160e-01,2.745256041762218047e+01,-4.809951264564205964e+00,1.010423092142251067e-01,1.010423330780049339e-01,9.052683853204659954e+02
3.944700000000000273e+01,3.666940628653837848e+02,1.549601026009110420e-02,7.936934838179787819e-04,5.012031914564731849e-01,2.745251126389890928e+01,-4.828311625401148888e+00,1.014292538428328838e-01,1.014298270208730118e-01,9.051194465605863115e+02
3.944800000000000040e+01,3.666940635044664987e+02,1.599816187986667637e-02,6.390826955961659717e-04,5.021516197755719890e-01,2.745246207519794623e+01,-4.846684449995295019e+00,1.018164503635151791e-01,1.018381767717825154e-01,9.049728210658247463e+02
3.944899999999999807e+01,3.666940639892415561e+02,1.650126024594862628e-02,4.847750842906916203e-04,5.030983660819485781e-01,2.745241292889314622e+01,-4.865040041847798591e+00,1.022032584381676601e-01,1.022173446717783291e-01,9.048304328696154926e+02
3.945000000000000284e+01,3.666940643200097156e+02,1.700530372647677049e-02,3.307681546838199538e-04,5.040434805281447384e-01,2.745236377232181368e+01,-4.883398616164559058e+00,1.025901025559033397e-01,1.025982076827908623e-01,9.046922547833487442e+02
3.945100000000000051e+01,3.666940644970691778e+02,1.751029073940917752e-02,1.770594377337213405e-04,5.049870129324073309e-01,2.745231460344131591e+01,-4.901760958603098572e+00,1.029769990572297067e-01,1.029807723898410465e-01,9.045582587497889335e+02
3.945199999999999818e+01,3.666940645207156422e+02,1.801621975217759797e-02,2.364649110055502173e-05,5.059290127684193950e-01,2.745226542020590443e+01,-4.920127856007526113e+00,1.033639643192049845e-01,1.033650455398878176e-01,9.044284158485854732e+02
3.945300000000000296e+01,3.666940643912425344e+02,1.852308928133269625e-02,-1.294731003342932405e-04,5.068695291550990856e-01,2.745221622056723376e+01,-4.938500096115115312e+00,1.037510147493104495e-01,1.037510340337966380e-01,9.043026963019552795e+02
3.945400000000000063e+01,3.666940651853468580e+02,1.903089789217915842e-02,7.941043249049661162e-04,5.078086108464626713e-01,2.745216700247538100e+01,-4.956878467263281074e+00,1.041381667793323390e-01,1.041387449217132805e-01,9.041810694801057480e+02
3.945499999999999829e+01,3.666940658269095366e+02,1.953964404913643635e-02,6.415626947231815782e-04,5.087461569572776510e-01,2.745211773618734696e+01,-4.975274387147313959e+00,1.045256773938045280e-01,1.045474263006629934e-01,9.040615119488002165e+02
3.945600000000000307e+01,3.666940663162181409e+02,2.004932638984588747e-02,4.893085907424900120e-04,5.096823407094526193e-01,2.745206849917800085e+01,-4.993658120184760740e+00,1.049129047375001317e-01,1.049271005090035985e-01,9.039459755893273041e+02
3.945700000000000074e+01,3.666940666535578544e+02,2.055994359946067274e-02,3.373397102459620633e-04,5.106172096147841843e-01,2.745201923879213979e+01,-5.012049878365910871e+00,1.053002733427615273e-01,1.053085307739546755e-01,9.038344276491776554e+02
3.945799999999999841e+01,3.666940668392116436e+02,2.107149441024573633e-02,1.856537799436720716e-04,5.115508107850652575e-01,2.745196995299222564e+01,-5.030450445086286138e+00,1.056877995818686633e-01,1.056917243382892307e-01,9.037268345491747823e+02
3.945900000000000318e+01,3.666940668734602014e+02,2.158397760116806050e-02,3.424855645019688898e-05,5.124831909223256377e-01,2.745192063974262808e+01,-5.048860602969926781e+00,1.060754998227056434e-01,1.060766885544500854e-01,9.036231618898336819e+02
3.946000000000000085e+01,3.666940667565820036e+02,2.209739199747720942e-02,-1.168781732451656106e-04,5.134143963091489793e-01,2.745187129701034223e+01,-5.067281133579647268e+00,1.064633904226987837e-01,1.064634308764975112e-01,9.035233744578563346e+02
3.946099999999999852e+01,3.666940675643622853e+02,2.261173647027627312e-02,8.077802725596054407e-04,5.143444727990628129e-01,2.745182192276573829e+01,-5.085712817127845398e+00,1.068514877227693394e-01,1.068519588545671223e-01,9.034274362322466914e+02
