# t,x,z,Vx,Vz,T,L,D,R,N_water
9.918000000000001037e+00,1.075874293432492976e+02,7.130196021281840935e+00,1.821343749868021078e+01,1.704551231406481016e+00,2.128932961172673402e+02,7.873806764529424527e+02,1.203235435736414871e+02,1.203235435736414871e+02,0.000000000000000000e+00
9.919000000000000483e+00,1.076056430206792811e+02,7.131900610763751480e+00,1.821367742997664507e+01,1.704589481910859350e+00,2.128843728031230569e+02,7.873797405819121877e+02,1.203264561326279818e+02,1.203264561326279818e+02,0.000000000000000000e+00
9.919999999999999929e+00,1.076238569378859182e+02,7.133605238471284693e+00,1.821391720663282499e+01,1.704627707533354908e+00,2.128754551222170903e+02,7.873788053280355825e+02,1.203293668609946252e+02,1.203293668609946252e+02,0.000000000000000000e+00
9.920999999999999375e+00,1.076420710947146659e+02,7.135309904379575130e+00,1.821415682874672726e+01,1.704665908290038834e+00,2.128665430711340889e+02,7.873778706909012044e+02,1.203322757598402575e+02,1.203322757598402575e+02,0.000000000000000000e+00
9.922000000000000597e+00,1.076602854910110807e+02,7.137014608463772447e+00,1.821439629641626112e+01,1.704704084196972058e+00,2.128576366464603780e+02,7.873769366700996670e+02,1.203351828302631930e+02,1.203351828302631930e+02,0.000000000000000000e+00
9.923000000000000043e+00,1.076785001266208184e+02,7.138719350699042288e+00,1.821463560973928253e+01,1.704742235270205075e+00,2.128487358447840165e+02,7.873760032652203336e+02,1.203380880733611633e+02,1.203380880733611633e+02,0.000000000000000000e+00
9.923999999999999488e+00,1.076967150013896344e+02,7.140424131060568058e+00,1.821487476881358347e+01,1.704780361525778609e+00,2.128398406626953943e+02,7.873750704758546135e+02,1.203409914902313176e+02,1.203409914902313176e+02,0.000000000000000000e+00
9.925000000000000711e+00,1.077149301151633694e+02,7.142128949523547377e+00,1.821511377373689555e+01,1.704818462979722726e+00,2.128309510967859524e+02,7.873741383015930069e+02,1.203438930819702080e+02,1.203438930819702080e+02,0.000000000000000000e+00
9.926000000000000156e+00,1.077331454677879776e+02,7.143833806063195624e+00,1.821535262460689353e+01,1.704856539648057723e+00,2.128220671436501448e+02,7.873732067420257863e+02,1.203467928496736761e+02,1.203467928496736761e+02,0.000000000000000000e+00
9.926999999999999602e+00,1.077513610591094988e+02,7.145538700654742392e+00,1.821559132152119176e+01,1.704894591546793237e+00,2.128131887998834202e+02,7.873722757967441339e+02,1.203496907944371372e+02,1.203496907944371372e+02,0.000000000000000000e+00
9.928000000000000824e+00,1.077695768889740719e+02,7.147243633273434149e+00,1.821582986457734421e+01,1.704932618691928914e+00,2.128043160620833305e+02,7.873713454653402550e+02,1.203525869173554383e+02,1.203525869173554383e+02,0.000000000000000000e+00
9.929000000000000270e+00,1.077877929572279498e+02,7.148948603894533349e+00,1.821606825387284445e+01,1.704970621099453965e+00,2.127954489268494456e+02,7.873704157474055592e+02,1.203554812195226305e+02,1.203554812195226305e+02,0.000000000000000000e+00
9.929999999999999716e+00,1.078060092637174563e+02,7.150653612493318434e+00,1.821630648950512565e+01,1.705008598785347829e+00,2.127865873907832963e+02,7.873694866425322516e+02,1.203583737020323525e+02,1.203583737020323525e+02,0.000000000000000000e+00
9.931000000000000938e+00,1.078242258082890288e+02,7.152358659045083833e+00,1.821654457157156415e+01,1.705046551765579510e+00,2.127777314504880621e+02,7.873685581503123103e+02,1.203612643659776040e+02,1.203612643659776040e+02,0.000000000000000000e+00
9.932000000000000384e+00,1.078424425907892044e+02,7.154063743525139962e+00,1.821678250016947587e+01,1.705084480056107799e+00,2.127688811025689404e+02,7.873676302703375995e+02,1.203641532124507165e+02,1.203641532124507165e+02,0.000000000000000000e+00
9.932999999999999829e+00,1.078606596110646052e+02,7.155768865908813225e+00,1.821702027539611990e+01,1.705122383672881492e+00,2.127600363436328337e+02,7.873667030022028257e+02,1.203670402425436095e+02,1.203670402425436095e+02,0.000000000000000000e+00
9.934000000000001052e+00,1.078788768689619531e+02,7.157474026171445125e+00,1.821725789734869139e+01,1.705160262631838952e+00,2.127511971702886626e+02,7.873657763454999667e+02,1.203699254573474633e+02,1.203699254573474633e+02,0.000000000000000000e+00
9.935000000000000497e+00,1.078970943643280833e+02,7.159179224288394039e+00,1.821749536612432507e+01,1.705198116948908549e+00,2.127423635791471952e+02,7.873648502998228196e+02,1.203728088579529469e+02,1.203728088579529469e+02,0.000000000000000000e+00
9.935999999999999943e+00,1.079153120970099025e+02,7.160884460235034332e+00,1.821773268182010241e+01,1.705235946640008660e+00,2.127335355668212458e+02,7.873639248647649538e+02,1.203756904454500898e+02,1.203756904454500898e+02,0.000000000000000000e+00
9.936999999999999389e+00,1.079335300668544306e+02,7.162589733986755469e+00,1.821796984453303736e+01,1.705273751721047226e+00,2.127247131299251635e+02,7.873630000399200526e+02,1.203785702209283528e+02,1.203785702209283528e+02,0.000000000000000000e+00
9.938000000000000611e+00,1.079517482737087875e+02,7.164295045518963789e+00,1.821820685436009413e+01,1.705311532207921976e+00,2.127158962650755711e+02,7.873620758248825950e+02,1.203814481854766001e+02,1.203814481854766001e+02,0.000000000000000000e+00
9.939000000000000057e+00,1.079699667174201920e+02,7.166000394807080731e+00,1.821844371139816943e+01,1.705349288116520867e+00,2.127070849688905980e+02,7.873611522192475149e+02,1.203843243401831273e+02,1.203843243401831273e+02,0.000000000000000000e+00
9.939999999999999503e+00,1.079881853978359345e+02,7.167705781826543721e+00,1.821868041574410668e+01,1.705387019462721421e+00,2.126982792379903060e+02,7.873602292226091777e+02,1.203871986861356760e+02,1.203871986861356760e+02,0.000000000000000000e+00
9.941000000000000725e+00,1.080064043148034330e+02,7.169411206552806171e+00,1.821891696749468537e+01,1.705424726262391166e+00,2.126894790689967749e+02,7.873593068345634265e+02,1.203900712244213906e+02,1.203900712244213906e+02,0.000000000000000000e+00
9.942000000000000171e+00,1.080246234681701765e+02,7.171116668961337481e+00,1.821915336674662456e+01,1.705462408531387641e+00,2.126806844585340457e+02,7.873583850547049678e+02,1.203929419561266627e+02,1.203929419561266627e+02,0.000000000000000000e+00
9.942999999999999616e+00,1.080428428577837678e+02,7.172822169027623040e+00,1.821938961359659004e+01,1.705500066285557947e+00,2.126718954032277509e+02,7.873574638826287355e+02,1.203958108823375426e+02,1.203958108823375426e+02,0.000000000000000000e+00
9.944000000000000838e+00,1.080610624834919093e+02,7.174527706727164222e+00,1.821962570814118720e+01,1.705537699540739416e+00,2.126631118997057115e+02,7.873565433179314823e+02,1.203986780041393132e+02,1.203986780041393132e+02,0.000000000000000000e+00
9.945000000000000284e+00,1.080792823451423885e+02,7.176233282035476613e+00,1.821986165047696105e+01,1.705575308312759164e+00,2.126543339445971981e+02,7.873556233602097336e+02,1.204015433226168312e+02,1.204015433226168312e+02,0.000000000000000000e+00
9.945999999999999730e+00,1.080975024425830924e+02,7.177938894928094449e+00,1.822009744070039261e+01,1.705612892617434095e+00,2.126455615345335275e+02,7.873547040090592191e+02,1.204044068388542286e+02,1.204044068388542286e+02,0.000000000000000000e+00
9.947000000000000952e+00,1.081157227756619932e+02,7.179644545380565290e+00,1.822033307890791320e+01,1.705650452470570899e+00,2.126367946661482904e+02,7.873537852640768051e+02,1.204072685539350687e+02,1.204072685539350687e+02,0.000000000000000000e+00
9.948000000000000398e+00,1.081339433442271911e+02,7.181350233368453573e+00,1.822056856519588663e+01,1.705687987887966717e+00,2.126280333360761858e+02,7.873528671248602677e+02,1.204101284689424460e+02,1.204101284689424460e+02,0.000000000000000000e+00
9.948999999999999844e+00,1.081521641481268574e+02,7.183055958867338830e+00,1.822080389966062342e+01,1.705725498885408253e+00,2.126192775409546414e+02,7.873519495910052228e+02,1.204129865849586736e+02,1.204129865849586736e+02,0.000000000000000000e+00
9.950000000000001066e+00,1.081703851872092628e+02,7.184761721852817473e+00,1.822103908239837367e+01,1.705762985478672000e+00,2.126105272774221930e+02,7.873510326621104696e+02,1.204158429030656521e+02,1.204158429030656521e+02,0.000000000000000000e+00
9.951000000000000512e+00,1.081886064613227632e+02,7.186467522300501010e+00,1.822127411350532711e+01,1.705800447683524679e+00,2.126017825421195653e+02,7.873501163377741250e+02,1.204186974243446571e+02,1.204186974243446571e+02,0.000000000000000000e+00
9.951999999999999957e+00,1.082068279703158424e+02,7.188173360186016936e+00,1.822150899307761662e+01,1.705837885515723018e+00,2.125930433316893584e+02,7.873492006175933966e+02,1.204215501498763388e+02,1.204215501498763388e+02,0.000000000000000000e+00
9.952999999999999403e+00,1.082250497140370555e+02,7.189879235485007847e+00,1.822174372121131469e+01,1.705875298991013311e+00,2.125843096427759917e+02,7.873482855011674246e+02,1.204244010807408216e+02,1.204244010807408216e+02,0.000000000000000000e+00
9.954000000000000625e+00,1.082432716923350569e+02,7.191585148173133213e+00,1.822197829800243696e+01,1.705912688125132082e+00,2.125755814720258172e+02,7.873473709880943261e+02,1.204272502180175195e+02,1.204272502180175195e+02,0.000000000000000000e+00
9.955000000000000071e+00,1.082614939050586003e+02,7.193291098226066715e+00,1.822221272354693866e+01,1.705950052933805861e+00,2.125668588160869490e+02,7.873464570779734686e+02,1.204300975627854626e+02,1.204300975627854626e+02,0.000000000000000000e+00
9.955999999999999517e+00,1.082797163520565391e+02,7.194997085619499799e+00,1.822244699794071465e+01,1.705987393432751187e+00,2.125581416716092349e+02,7.873455437704041060e+02,1.204329431161229280e+02,1.204329431161229280e+02,0.000000000000000000e+00
9.957000000000000739e+00,1.082979390331778120e+02,7.196703110329137232e+00,1.822268112127960293e+01,1.706024709637674164e+00,2.125494300352447965e+02,7.873446310649843554e+02,1.204357868791075958e+02,1.204357868791075958e+02,0.000000000000000000e+00
9.958000000000000185e+00,1.083161619482714713e+02,7.198409172330701544e+00,1.822291509365938467e+01,1.706062001564271347e+00,2.125407239036472617e+02,7.873437189613152896e+02,1.204386288528167341e+02,1.204386288528167341e+02,0.000000000000000000e+00
9.958999999999999631e+00,1.083343850971866402e+02,7.200115271599929478e+00,1.822314891517577706e+01,1.706099269228229076e+00,2.125320232734721344e+02,7.873428074589971857e+02,1.204414690383269573e+02,1.204414690383269573e+02,0.000000000000000000e+00
9.960000000000000853e+00,1.083526084797725701e+02,7.201821408112574652e+00,1.822338258592444404e+01,1.706136512645223702e+00,2.125233281413771067e+02,7.873418965576288429e+02,1.204443074367141406e+02,1.204443074367141406e+02,0.000000000000000000e+00
9.961000000000000298e+00,1.083708320958785691e+02,7.203527581844405780e+00,1.822361610600099269e+01,1.706173731830921581e+00,2.125146385040212351e+02,7.873409862568112203e+02,1.204471440490537475e+02,1.204471440490537475e+02,0.000000000000000000e+00
9.961999999999999744e+00,1.083890559453540732e+02,7.205233792771206680e+00,1.822384947550096257e+01,1.706210926800979077e+00,2.125059543580657646e+02,7.873400765561464141e+02,1.204499788764206727e+02,1.204499788764206727e+02,0.000000000000000000e+00
9.963000000000000966e+00,1.084072800280485893e+02,7.206940040868778041e+00,1.822408269451984353e+01,1.706248097571042566e+00,2.124972757001737023e+02,7.873391674552347013e+02,1.204528119198891289e+02,1.204528119198891289e+02,0.000000000000000000e+00
9.964000000000000412e+00,1.084255043438117383e+02,7.208646326112934766e+00,1.822431576315306145e+01,1.706285244156748426e+00,2.124886025270100163e+02,7.873382589536768137e+02,1.204556431805327605e+02,1.204556431805327605e+02,0.000000000000000000e+00
9.964999999999999858e+00,1.084437288924932403e+02,7.210352648479508630e+00,1.822454868149598894e+01,1.706322366573723270e+00,2.124799348352411243e+02,7.873373510510755295e+02,1.204584726594247286e+02,1.204584726594247286e+02,0.000000000000000000e+00
9.966000000000001080e+00,1.084619536739428867e+02,7.212059007944346511e+00,1.822478144964393465e+01,1.706359464837583273e+00,2.124712726215358884e+02,7.873364437470318080e+02,1.204613003576374837e+02,1.204613003576374837e+02,0.000000000000000000e+00
9.967000000000000526e+00,1.084801786880105823e+02,7.213765404483310384e+00,1.822501406769215038e+01,1.706396538963935061e+00,2.124626158825645916e+02,7.873355370411485410e+02,1.204641262762430216e+02,1.204641262762430216e+02,0.000000000000000000e+00
9.967999999999999972e+00,1.084984039345463174e+02,7.215471838072279098e+00,1.822524653573583109e+01,1.706433588968375270e+00,2.124539646149996486e+02,7.873346309330278245e+02,1.204669504163126135e+02,1.204669504163126135e+02,0.000000000000000000e+00
9.968999999999999417e+00,1.085166294134001816e+02,7.217178308687145716e+00,1.822547885387011490e+01,1.706470614866490543e+00,2.124453188155151224e+02,7.873337254222717547e+02,1.204697727789170045e+02,1.204697727789170045e+02,0.000000000000000000e+00
9.970000000000000639e+00,1.085348551244223785e+02,7.218884816303819285e+00,1.822571102219007955e+01,1.706507616673857308e+00,2.124366784807868953e+02,7.873328205084840192e+02,1.204725933651264569e+02,1.204725933651264569e+02,0.000000000000000000e+00
9.971000000000000085e+00,1.085530810674631681e+02,7.220591360898225730e+00,1.822594304079074234e+01,1.706544594406042448e+00,2.124280436074926683e+02,7.873319161912681921e+02,1.204754121760105789e+02,1.204754121760105789e+02,0.000000000000000000e+00
9.971999999999999531e+00,1.085713072423729386e+02,7.222297942446304297e+00,1.822617490976706733e+01,1.706581548078602850e+00,2.124194141923123311e+02,7.873310124702276198e+02,1.204782292126383823e+02,1.204782292126383823e+02,0.000000000000000000e+00
9.973000000000000753e+00,1.085895336490021492e+02,7.224004560924011109e+00,1.822640662921395460e+01,1.706618477707085191e+00,2.124107902319274501e+02,7.873301093449657628e+02,1.204810444760782815e+02,1.204810444760782815e+02,0.000000000000000000e+00
9.974000000000000199e+00,1.086077602872013728e+02,7.225711216307318274e+00,1.822663819922625095e+01,1.706655383307026597e+00,2.124021717230212687e+02,7.873292068150863088e+02,1.204838579673981513e+02,1.204838579673981513e+02,0.000000000000000000e+00
9.974999999999999645e+00,1.086259871568212674e+02,7.227417908572212113e+00,1.822686961989874277e+01,1.706692264893953981e+00,2.123935586622788776e+02,7.873283048801944233e+02,1.204866696876653123e+02,1.204866696876653123e+02,0.000000000000000000e+00
9.976000000000000867e+00,1.086442142577125907e+02,7.229124637694695821e+00,1.822710089132615963e+01,1.706729122483384486e+00,2.123849510463875561e+02,7.873274035398936803e+02,1.204894796379464026e+02,1.204894796379464026e+02,0.000000000000000000e+00
9.977000000000000313e+00,1.086624415897261997e+02,7.230831403650786804e+00,1.822733201360317068e+01,1.706765956090825487e+00,2.123763488720360328e+02,7.873265027937902687e+02,1.204922878193076201e+02,1.204922878193076201e+02,0.000000000000000000e+00
9.977999999999999758e+00,1.086806691527130226e+02,7.232538206416518456e+00,1.822756298682439180e+01,1.706802765731774141e+00,2.123677521359149978e+02,7.873256026414882172e+02,1.204950942328145089e+02,1.204950942328145089e+02,0.000000000000000000e+00
9.979000000000000981e+00,1.086988969465241013e+02,7.234245045967940158e+00,1.822779381108437491e+01,1.706839551421718060e+00,2.123591608347172155e+02,7.873247030825934871e+02,1.204978988795320021e+02,1.204978988795320021e+02,0.000000000000000000e+00
9.980000000000000426e+00,1.087171249710105769e+02,7.235951922281116389e+00,1.822802448647761864e+01,1.706876313176134863e+00,2.123505749651370138e+02,7.873238041167118126e+02,1.205007017605245494e+02,1.205007017605245494e+02,0.000000000000000000e+00
9.980999999999999872e+00,1.087353532260236761e+02,7.237658835332126728e+00,1.822825501309856122e+01,1.706913051010491955e+00,2.123419945238705964e+02,7.873229057434481319e+02,1.205035028768558618e+02,1.205035028768558618e+02,0.000000000000000000e+00
9.982000000000001094e+00,1.087535817114147108e+02,7.239365785097066741e+00,1.822848539104158405e+01,1.706949764940247416e+00,2.123334195076160711e+02,7.873220079624101118e+02,1.205063022295892807e+02,1.205063022295892807e+02,0.000000000000000000e+00
9.983000000000000540e+00,1.087718104270351063e+02,7.241072771552047982e+00,1.822871562040100812e+01,1.706986454980849333e+00,2.123248499130735354e+02,7.873211107732032588e+02,1.205090998197874370e+02,1.205090998197874370e+02,0.000000000000000000e+00
9.983999999999999986e+00,1.087900393727363735e+02,7.242779794673195326e+00,1.822894570127110114e+01,1.707023121147735578e+00,2.123162857369445931e+02,7.873202141754344439e+02,1.205118956485123931e+02,1.205118956485123931e+02,0.000000000000000000e+00
9.984999999999999432e+00,1.088082685483701226e+02,7.244486854436651413e+00,1.822917563374607042e+01,1.707059763456334478e+00,2.123077269759327521e+02,7.873193181687107653e+02,1.205146897168256572e+02,1.205146897168256572e+02,0.000000000000000000e+00
9.986000000000000654e+00,1.088264979537880492e+02,7.246193950818573093e+00,1.822940541792006641e+01,1.707096381922064587e+00,2.122991736267436806e+02,7.873184227526395489e+02,1.205174820257881692e+02,1.205174820257881692e+02,0.000000000000000000e+00
9.987000000000000099e+00,1.088447275888419341e+02,7.247901083795133204e+00,1.822963505388717920e+01,1.707132976560334248e+00,2.122906256860846099e+02,7.873175279268282338e+02,1.205202725764602718e+02,1.205202725764602718e+02,0.000000000000000000e+00
9.987999999999999545e+00,1.088629574533836717e+02,7.249608253342519681e+00,1.822986454174144555e+01,1.707169547386542474e+00,2.122820831506647039e+02,7.873166336908847143e+02,1.205230613699017255e+02,1.205230613699017255e+02,0.000000000000000000e+00
9.989000000000000767e+00,1.088811875472652417e+02,7.251315459436935562e+00,1.823009388157684185e+01,1.707206094416078068e+00,2.122735460171947466e+02,7.873157400444168843e+02,1.205258484071717788e+02,1.205258484071717788e+02,0.000000000000000000e+00
9.990000000000000213e+00,1.088994178703387234e+02,7.253022702054599868e+00,1.823032307348728409e+01,1.707242617664320283e+00,2.122650142823875683e+02,7.873148469870337749e+02,1.205286336893290411e+02,1.205286336893290411e+02,0.000000000000000000e+00
9.990999999999999659e+00,1.089176484224562955e+02,7.254729981171746722e+00,1.823055211756663851e+01,1.707279117146638159e+00,2.122564879429579037e+02,7.873139545183424843e+02,1.205314172174314962e+02,1.205314172174314962e+02,0.000000000000000000e+00
9.992000000000000881e+00,1.089358792034702077e+02,7.256437296764625344e+00,1.823078101390870742e+01,1.707315592878391408e+00,2.122479669956220221e+02,7.873130626379531805e+02,1.205341989925366875e+02,1.205341989925366875e+02,0.000000000000000000e+00
9.993000000000000327e+00,1.089541102132328092e+02,7.258144648809500055e+00,1.823100976260723627e+01,1.707352044874929753e+00,2.122394514370984382e+02,7.873121713454748942e+02,1.205369790157014904e+02,1.205369790157014904e+02,0.000000000000000000e+00
9.993999999999999773e+00,1.089723414515965629e+02,7.259852037282652049e+00,1.823123836375591367e+01,1.707388473151592923e+00,2.122309412641070026e+02,7.873112806405166566e+02,1.205397572879822832e+02,1.205397572879822832e+02,0.000000000000000000e+00
9.995000000000000995e+00,1.089905729184140171e+02,7.261559462160375844e+00,1.823146681744837139e+01,1.707424877723711099e+00,2.122224364733698962e+02,7.873103905226872712e+02,1.205425338104346054e+02,1.205425338104346054e+02,0.000000000000000000e+00
9.996000000000000441e+00,1.090088046135377908e+02,7.263266923418982834e+00,1.823169512377818435e+01,1.707461258606604693e+00,2.122139370616107499e+02,7.873095009915979290e+02,1.205453085841138261e+02,1.205453085841138261e+02,0.000000000000000000e+00
9.996999999999999886e+00,1.090270365368206313e+02,7.264974421034798624e+00,1.823192328283887065e+01,1.707497615815584124e+00,2.122054430255552120e+02,7.873086120468584568e+02,1.205480816100745187e+02,1.205480816100745187e+02,0.000000000000000000e+00
9.997999999999999332e+00,1.090452686881153568e+02,7.266681954984164804e+00,1.823215129472388796e+01,1.707533949365950265e+00,2.121969543619305512e+02,7.873077236880792498e+02,1.205508528893706597e+02,1.205508528893706597e+02,0.000000000000000000e+00
9.999000000000000554e+00,1.090635010672748848e+02,7.268389525243438065e+00,1.823237915952664068e+01,1.707570259272993995e+00,2.121884710674661960e+02,7.873068359148710442e+02,1.205536224230556996e+02,1.205536224230556996e+02,0.000000000000000000e+00
1.000000000000000000e+01,1.090817336741522183e+02,7.270097131788990197e+00,1.823260687734046925e+01,1.707606545551996868e+00,2.121799931388930531e+02,7.873059487268450312e+02,1.205563902121825635e+02,1.205563902121825635e+02,0.000000000000000000e+00
1.000099999999999945e+01,1.090999665086004740e+02,7.271804774597208088e+00,1.823283444825866439e+01,1.707642808218230002e+00,2.121715205729440754e+02,7.873050621236120605e+02,1.205591562578034939e+02,1.205591562578034939e+02,0.000000000000000000e+00
1.000200000000000067e+01,1.091181995704728536e+02,7.273512453644494613e+00,1.823306187237445641e+01,1.707679047286955409e+00,2.121630533663541200e+02,7.873041761047840055e+02,1.205619205609702647e+02,1.205619205609702647e+02,0.000000000000000000e+00
1.000300000000000011e+01,1.091364328596226301e+02,7.275220168907267748e+00,1.823328914978101878e+01,1.707715262773425113e+00,2.121545915158595790e+02,7.873032906699723981e+02,1.205646831227340101e+02,1.205646831227340101e+02,0.000000000000000000e+00
1.000399999999999956e+01,1.091546663759032043e+02,7.276927920361960567e+00,1.823351628057146456e+01,1.707751454692881365e+00,2.121461350181988621e+02,7.873024058187893388e+02,1.205674439441453103e+02,1.205674439441453103e+02,0.000000000000000000e+00
1.000500000000000078e+01,1.091729001191680481e+02,7.278635707985021241e+00,1.823374326483885710e+01,1.707787623060556870e+00,2.121376838701120278e+02,7.873015215508473830e+02,1.205702030262542195e+02,1.205702030262542195e+02,0.000000000000000000e+00
1.000600000000000023e+01,1.091911340892707187e+02,7.280343531752913044e+00,1.823397010267619223e+01,1.707823767891674338e+00,2.121292380683412659e+02,7.873006378657585174e+02,1.205729603701101240e+02,1.205729603701101240e+02,0.000000000000000000e+00
1.000699999999999967e+01,1.092093682860649011e+02,7.282051391642114346e+00,1.823419679417641959e+01,1.707859889201446713e+00,2.121207976096303582e+02,7.872997547631352973e+02,1.205757159767618418e+02,1.205757159767618418e+02,0.000000000000000000e+00
1.000800000000000090e+01,1.092276027094043371e+02,7.283759287629119505e+00,1.823442333943242488e+01,1.707895987005077609e+00,2.121123624907248200e+02,7.872988722425922106e+02,1.205784698472577787e+02,1.205784698472577787e+02,0.000000000000000000e+00
1.000900000000000034e+01,1.092458373591428682e+02,7.285467219690437091e+00,1.823464973853704052e+01,1.707932061317760875e+00,2.121039327083722696e+02,7.872979903037413578e+02,1.205812219826456158e+02,1.205812219826456158e+02,0.000000000000000000e+00
1.000999999999999979e+01,1.092640722351344493e+02,7.287175187802591658e+00,1.823487599158303496e+01,1.707968112154680362e+00,2.120955082593219458e+02,7.872971089461972269e+02,1.205839723839725224e+02,1.205839723839725224e+02,0.000000000000000000e+00
1.001100000000000101e+01,1.092823073372331066e+02,7.288883191942122863e+00,1.823510209866313048e+01,1.708004139531010379e+00,2.120870891403247924e+02,7.872962281695722595e+02,1.205867210522850002e+02,1.205867210522850002e+02,0.000000000000000000e+00
1.001200000000000045e+01,1.093005426652929799e+02,7.290591232085584572e+00,1.823532805986998540e+01,1.708040143461915461e+00,2.120786753481340838e+02,7.872953479734818529e+02,1.205894679886291385e+02,1.205894679886291385e+02,0.000000000000000000e+00
1.001299999999999990e+01,1.093187782191682800e+02,7.292299308209547526e+00,1.823555387529620120e+01,1.708076123962550819e+00,2.120702668795040609e+02,7.872944683575401541e+02,1.205922131940503021e+02,1.205922131940503021e+02,0.000000000000000000e+00
1.001399999999999935e+01,1.093370139987133172e+02,7.294007420290595789e+00,1.823577954503432608e+01,1.708112081048061670e+00,2.120618637311916643e+02,7.872935893213618783e+02,1.205949566695934436e+02,1.205949566695934436e+02,0.000000000000000000e+00
1.001500000000000057e+01,1.093552500037824871e+02,7.295715568305329413e+00,1.823600506917684783e+01,1.708148014733583464e+00,2.120534658999549436e+02,7.872927108645619683e+02,1.205976984163028476e+02,1.205976984163028476e+02,0.000000000000000000e+00
1.001600000000000001e+01,1.093734862342302989e+02,7.297423752230363547e+00,1.823623044781619740e+01,1.708183925034242323e+00,2.120450733825541931e+02,7.872918329867552529e+02,1.206004384352221876e+02,1.206004384352221876e+02,0.000000000000000000e+00
1.001699999999999946e+01,1.093917226899113473e+02,7.299131972042328442e+00,1.823645568104475245e+01,1.708219811965154600e+00,2.120366861757515551e+02,7.872909556875566750e+02,1.206031767273946116e+02,1.206031767273946116e+02,0.000000000000000000e+00
1.001800000000000068e+01,1.094099593706802978e+02,7.300840227717869446e+00,1.823668076895483381e+01,1.708255675541426877e+00,2.120283042763105925e+02,7.872900789665826551e+02,1.206059132938627698e+02,1.206059132938627698e+02,0.000000000000000000e+00
1.001900000000000013e+01,1.094281962763919296e+02,7.302548519233647895e+00,1.823690571163870189e+01,1.708291515778156189e+00,2.120199276809968580e+02,7.872892028234496138e+02,1.206086481356687017e+02,1.206086481356687017e+02,0.000000000000000000e+00
1.001999999999999957e+01,1.094464334069011215e+02,7.304256846566338446e+00,1.823713050918856027e+01,1.708327332690429801e+00,2.120115563865778938e+02,7.872883272577732896e+02,1.206113812538537928e+02,1.206113812538537928e+02,0.000000000000000000e+00
1.002100000000000080e+01,1.094646707620628234e+02,7.305965209692631745e+00,1.823735516169656279e+01,1.708363126293325651e+00,2.120031903898229757e+02,7.872874522691688526e+02,1.206141126494588605e+02,1.206141126494588605e+02,0.000000000000000000e+00
1.002200000000000024e+01,1.094829083417320845e+02,7.307673608589233538e+00,1.823757966925479934e+01,1.708398896601911687e+00,2.119948296875029428e+02,7.872865778572551108e+02,1.206168423235243523e+02,1.206168423235243523e+02,0.000000000000000000e+00
1.002299999999999969e+01,1.095011461457640394e+02,7.309382043232864667e+00,1.823780403195530653e+01,1.708434643631246530e+00,2.119864742763906236e+02,7.872857040216485984e+02,1.206195702770899914e+02,1.206195702770899914e+02,0.000000000000000000e+00
1.002400000000000091e+01,1.095193841740139362e+02,7.311090513600261076e+00,1.823802824989006410e+01,1.708470367396379030e+00,2.119781241532608931e+02,7.872848307619656225e+02,1.206222965111948895e+02,1.206222965111948895e+02,0.000000000000000000e+00
1.002500000000000036e+01,1.095376224263370801e+02,7.312799019668173806e+00,1.823825232315099143e+01,1.708506067912348492e+00,2.119697793148897631e+02,7.872839580778246500e+02,1.206250210268777181e+02,1.206250210268777181e+02,0.000000000000000000e+00
1.002599999999999980e+01,1.095558609025889041e+02,7.314507561413368109e+00,1.823847625182995813e+01,1.708541745194184669e+00,2.119614397580560876e+02,7.872830859688416467e+02,1.206277438251763670e+02,1.206277438251763670e+02,0.000000000000000000e+00
1.002700000000000102e+01,1.095740996026249263e+02,7.316216138812625225e+00,1.823870003601877698e+01,1.708577399256907547e+00,2.119531054795395733e+02,7.872822144346366713e+02,1.206304649071284985e+02,1.206304649071284985e+02,0.000000000000000000e+00
1.002800000000000047e+01,1.095923385263007361e+02,7.317924751842740605e+00,1.823892367580919682e+01,1.708613030115527565e+00,2.119447764761217456e+02,7.872813434748277359e+02,1.206331842737709650e+02,1.206331842737709650e+02,0.000000000000000000e+00
1.002899999999999991e+01,1.096105776734720223e+02,7.319633400480525687e+00,1.823914717129292029e+01,1.708648637785045610e+00,2.119364527445867452e+02,7.872804730890325118e+02,1.206359019261400505e+02,1.206359019261400505e+02,0.000000000000000000e+00
1.002999999999999936e+01,1.096288170439945873e+02,7.321342084702806119e+00,1.823937052256158253e+01,1.708684222280453247e+00,2.119281342817198492e+02,7.872796032768708301e+02,1.206386178652715273e+02,1.206386178652715273e+02,0.000000000000000000e+00
1.003100000000000058e+01,1.096470566377242903e+02,7.323050804486422649e+00,1.823959372970677251e+01,1.708719783616732046e+00,2.119198210843082961e+02,7.872787340379609304e+02,1.206413320922007131e+02,1.206413320922007131e+02,0.000000000000000000e+00
1.003200000000000003e+01,1.096652964545171045e+02,7.324759559808231124e+00,1.823981679282001878e+01,1.708755321808854255e+00,2.119115131491411717e+02,7.872778653719223030e+02,1.206440446079620870e+02,1.206440446079620870e+02,0.000000000000000000e+00
1.003299999999999947e+01,1.096835364942291022e+02,7.326468350645102490e+00,1.824003971199279306e+01,1.708790836871782570e+00,2.119032104730091817e+02,7.872769972783751200e+02,1.206467554135898155e+02,1.206467554135898155e+02,0.000000000000000000e+00
